estacao;data;maxima;minima;media
83967;01/01/1977;30.3;23.3;26.1
83967;02/01/1977;34;21.7;27.98
83967;03/01/1977;28.2;21.5;23.46
83967;04/01/1977;24.6;20.4;21.38
83967;05/01/1977;26;16.8;21.2
83967;06/01/1977;27.2;16.5;22.02
83967;07/01/1977;29.8;17.7;23.86
83967;08/01/1977;33.4;21.4;27.48
83967;09/01/1977;31.7;23.6;27.12
83967;10/01/1977;31.4;24.4;26.34
83967;11/01/1977;32.8;21.8;25.92
83967;12/01/1977;28.8;22.6;24.76
83967;13/01/1977;29.8;21.5;24.62
83967;14/01/1977;31.6;21.1;25.46
83967;15/01/1977;30.8;21.6;24.76
83967;16/01/1977;29.8;20.8;24.2
83967;17/01/1977;29.8;21.5;24.54
83967;18/01/1977;25.8;20.6;22.52
83967;19/01/1977;28.2;21.4;24.28
83967;20/01/1977;29.2;21.6;24.58
83967;21/01/1977;28.4;20.7;23.54
83967;22/01/1977;31.4;18.8;24.52
83967;23/01/1977;33;21.7;26.14
83967;24/01/1977;33.4;22.1;27.04
83967;25/01/1977;27.2;23.2;24.4
83967;26/01/1977;29.2;21.8;24.6
83967;27/01/1977;30.5;20.4;25.44
83967;28/01/1977;33.2;22.3;26.98
83967;29/01/1977;35;22.7;26.54
83967;30/01/1977;28.6;20.7;24.42
83967;31/01/1977;29.4;21.1;24.88
83967;01/02/1977;29.2;22.3;24.92
83967;02/02/1977;29.4;21.8;24.92
83967;03/02/1977;29.6;18.4;23.56
83967;04/02/1977;29.8;19.6;24.52
83967;05/02/1977;31.9;21.8;25.02
83967;06/02/1977;31.7;21.5;25.12
83967;07/02/1977;29.9;22.4;25.42
83967;08/02/1977;34.6;23.5;27.18
83967;09/02/1977;32.9;23;26.28
83967;10/02/1977;28.6;22.4;25.14
83967;11/02/1977;32.2;22.1;27.58
83967;12/02/1977;28.5;20.1;22.88
83967;13/02/1977;33.4;22.1;25.66
83967;14/02/1977;34.6;22.4;27
83967;15/02/1977;33.5;21.6;25.62
83967;16/02/1977;36.1;21.7;27.16
83967;17/02/1977;30.4;24.1;27.16
83967;18/02/1977;28.8;23.2;25
83967;19/02/1977;28.9;22.3;24.92
83967;20/02/1977;34;22.4;27.62
83967;21/02/1977;34.4;22.7;26.14
83967;22/02/1977;34.4;21.7;25.56
83967;23/02/1977;31.9;22.7;25.68
83967;24/02/1977;32.8;22.5;26.44
83967;25/02/1977;34.2;21.4;27.78
83967;26/02/1977;35.3;23.8;28.26
83967;27/02/1977;34.1;22.6;25.66
83967;28/02/1977;33.2;22.2;25.34
83967;01/03/1977;23.1;17.4;19.62
83967;02/03/1977;24.2;16.4;19.9
83967;03/03/1977;26.6;17.4;22.06
83967;04/03/1977;29;16.9;22.88
83967;05/03/1977;31.1;19.1;24.08
83967;06/03/1977;31.8;19.9;25.76
83967;07/03/1977;34.6;22.9;28.9
83967;08/03/1977;31.6;23.9;26.7
83967;09/03/1977;33.9;23.4;27.06
83967;10/03/1977;34.2;23.2;26.6
83967;11/03/1977;23.8;19;20.46
83967;12/03/1977;26.8;15.9;21.08
83967;13/03/1977;26;19;22.68
83967;14/03/1977;28.8;20.6;24.06
83967;15/03/1977;29.9;22.3;25.32
83967;16/03/1977;29.7;22.9;25.04
83967;17/03/1977;28.5;18;23.02
83967;18/03/1977;30.3;17.7;23.36
83967;19/03/1977;32.2;20.1;25.7
83967;20/03/1977;29.6;21.4;24.64
83967;21/03/1977;25.5;22.7;23.64
83967;22/03/1977;29.1;21.4;24.38
83967;23/03/1977;29.5;20.4;23.86
83967;24/03/1977;29.1;20.6;24.12
83967;25/03/1977;29.5;20.3;24.2
83967;26/03/1977;30.6;18.5;24.22
83967;27/03/1977;30.8;20;23.56
83967;28/03/1977;22;19.5;20.36
83967;29/03/1977;22.5;17.5;19.8
83967;30/03/1977;21.1;17.1;18.58
83967;31/03/1977;18.5;15.8;17.24
83967;01/04/1977;20.1;13.9;16.76
83967;02/04/1977;21.2;14.5;17.32
83967;03/04/1977;24.6;14.8;19.52
83967;04/04/1977;27.4;14;20.56
83967;05/04/1977;24.2;17.1;19.34
83967;06/04/1977;22.8;15.1;18.24
83967;07/04/1977;25;14.5;20.06
83967;08/04/1977;22.4;19.1;21.22
83967;09/04/1977;22.2;16.8;18.48
83967;10/04/1977;17.6;11.6;13.84
83967;11/04/1977;20.6;10.7;14.66
83967;12/04/1977;25;9.1;17.02
83967;13/04/1977;30.2;12.2;20.28
83967;14/04/1977;22.1;18.6;20.06
83967;15/04/1977;26.1;17.4;21.66
