estacao;data;maxima;minima;media
83967;01/01/1974;31;21;25.1
83967;02/01/1974;33.3;21.2;26.4
83967;03/01/1974;35.6;22.2;27.9
83967;04/01/1974;33.4;21.2;26.98
83967;05/01/1974;36.9;22.7;30.06
83967;06/01/1974;31.9;23.8;26.3
83967;07/01/1974;29.9;21.9;25.7
83967;08/01/1974;27.1;22.5;24.8
83967;09/01/1974;32.3;23.3;26.72
83967;10/01/1974;29;23.6;24.9
83967;11/01/1974;25.6;20.4;22.28
83967;12/01/1974;31.4;16.1;23.54
83967;13/01/1974;34.6;19;26.84
83967;14/01/1974;28.2;21.9;23.98
83967;15/01/1974;26.5;15.2;21.12
83967;16/01/1974;32.2;16.5;24.22
83967;17/01/1974;34.8;19.5;26.58
83967;18/01/1974;35.8;22;27.82
83967;19/01/1974;33.8;23.5;28.12
83967;20/01/1974;35.2;23.1;26.7
83967;21/01/1974;34.4;22.5;28.54
83967;22/01/1974;34.4;23.9;28.52
83967;23/01/1974;29.8;23.4;25.48
83967;24/01/1974;30.6;22.8;26.32
83967;25/01/1974;30.1;22.8;24.9
83967;26/01/1974;30.9;22.3;26.28
83967;27/01/1974;30;22.6;25.8
83967;28/01/1974;29.7;22.6;25.46
83967;29/01/1974;27.8;19.5;23.54
83967;30/01/1974;27.8;11.1;21.5
83967;31/01/1974;28;19.9;23.38
83967;01/02/1974;30.3;20.7;24.8
83967;02/02/1974;34.4;21.1;27.28
83967;03/02/1974;32.3;23.5;27.04
83967;04/02/1974;33.8;24;27.72
83967;05/02/1974;36.2;24.2;30.84
83967;06/02/1974;33.2;24.3;27.06
83967;07/02/1974;35.2;24.3;27.1
83967;08/02/1974;28.2;24;25.82
83967;09/02/1974;33.8;23;26.96
83967;10/02/1974;35.7;22.3;28.36
83967;11/02/1974;33.7;24;27.96
83967;12/02/1974;35.2;23.2;27.38
83967;13/02/1974;32.2;23.6;26.72
83967;14/02/1974;25.6;22.6;23.44
83967;15/02/1974;23.4;18.9;20.62
83967;16/02/1974;22;18.3;19.78
83967;17/02/1974;22.1;18.9;20.74
83967;18/02/1974;29.4;19.4;23.94
83967;19/02/1974;26.5;21.7;23.6
83967;20/02/1974;28.9;20;23.34
83967;21/02/1974;23.8;20.3;21.82
83967;22/02/1974;25.6;20;22.36
83967;23/02/1974;26;19.1;22.3
83967;24/02/1974;24.9;20.7;22.4
83967;25/02/1974;26.7;19.1;22.7
83967;26/02/1974;27.4;18;22.58
83967;27/02/1974;29.2;19.7;23.72
83967;28/02/1974;29.2;20.9;23.96
83967;01/03/1974;30.9;19.4;24.1
83967;02/03/1974;34.1;20.1;25.92
83967;03/03/1974;25.6;20.7;22.22
83967;04/03/1974;22.1;19.4;21.02
83967;05/03/1974;29.7;21.6;24.66
83967;06/03/1974;27.1;22.1;24.26
83967;07/03/1974;30.8;22.3;25.32
83967;08/03/1974;31.7;22;25.9
83967;09/03/1974;34.1;22.7;27.18
83967;10/03/1974;27.6;21.7;24.26
83967;11/03/1974;26.5;22.3;24.4
83967;12/03/1974;31.7;22.2;25.78
83967;13/03/1974;30;17;24.68
83967;14/03/1974;29.3;18;24.84
83967;15/03/1974;33.1;22.4;25.82
83967;16/03/1974;24;17.7;19.64
83967;17/03/1974;24.4;14.9;19.48
83967;18/03/1974;25;15.4;20.12
83967;19/03/1974;26.6;;
83967;20/03/1974;25.6;20.5;23
83967;21/03/1974;26.4;19.7;22.94
83967;22/03/1974;27.9;20.7;23.56
83967;23/03/1974;24.7;21.6;23
83967;24/03/1974;25.1;22;23.38
83967;25/03/1974;23.8;20.7;21.94
83967;26/03/1974;26;18.5;21.88
83967;27/03/1974;26;18.5;21.3
83967;28/03/1974;27.2;16.9;21.38
83967;29/03/1974;27.6;17.2;21.42
83967;30/03/1974;28.7;17.2;21.92
83967;31/03/1974;28;19.3;23.94
83967;01/04/1974;25.9;20.7;22.3
83967;02/04/1974;27.4;16.6;21.32
83967;03/04/1974;27.1;15.8;21.06
83967;04/04/1974;28.3;18.2;22.1
83967;05/04/1974;27.1;17.9;21.56
83967;06/04/1974;28;16.4;21.5
83967;07/04/1974;30;16.7;21.98
83967;08/04/1974;28.7;17;21.7
83967;09/04/1974;30;16.6;22.72
83967;10/04/1974;26.6;17.8;21.68
83967;11/04/1974;27.2;19.1;21.84
83967;12/04/1974;25.6;16.8;20.36
83967;13/04/1974;26.8;17.1;21.14
83967;14/04/1974;28;18.1;21.7
83967;15/04/1974;28.5;17.1;21.8
83967;16/04/1974;31.1;18.7;23.72
83967;17/04/1974;31.2;17.6;23.74
83967;18/04/1974;25.8;18.7;21.92
83967;19/04/1974;21.4;16.6;18.66
83967;20/04/1974;24.5;13.8;19.16
83967;21/04/1974;26.1;18.4;21.8
83967;22/04/1974;26.6;18.5;21.5
83967;23/04/1974;22.8;16.9;18.66
83967;24/04/1974;22.7;11.8;17.58
83967;25/04/1974;21.2;15.9;17.9
83967;26/04/1974;21.9;12.1;16.2
83967;27/04/1974;21.8;11.9;16.42
83967;28/04/1974;23;13.5;17.92
83967;29/04/1974;25.9;12.8;19.14
83967;30/04/1974;21;15;17.54
83967;01/05/1974;23.5;11.3;17.46
83967;02/05/1974;25.4;13.4;18.2
83967;03/05/1974;25.3;12.6;18.74
83967;04/05/1974;23;15;18.2
83967;05/05/1974;20.7;14;16.82
83967;06/05/1974;22.8;12.3;16.9
83967;07/05/1974;21.6;16.2;18.3
83967;08/05/1974;24.5;15.5;18.5
83967;09/05/1974;24.6;14.1;18.3
83967;10/05/1974;26.7;13.3;18.74
83967;11/05/1974;27;12.9;19.12
83967;12/05/1974;23;14.4;18.8
83967;13/05/1974;21.3;15.4;17.42
83967;14/05/1974;22.1;13.5;16.44
83967;15/05/1974;24.1;10.6;16.66
83967;16/05/1974;29.1;12.5;19.26
83967;17/05/1974;20.3;16.4;18.22
83967;18/05/1974;24.3;17;20.1
83967;19/05/1974;21;15.7;17.34
83967;20/05/1974;25.6;14.1;19.54
83967;21/05/1974;23.8;18.3;20.3
83967;22/05/1974;29;17;22.24
83967;23/05/1974;29;17.9;22.3
83967;24/05/1974;24.5;17.9;20.72
83967;25/05/1974;22.2;18.9;19.96
83967;26/05/1974;23.1;15.5;17.5
83967;27/05/1974;19;10.5;13.6
83967;28/05/1974;18;11.1;15.42
83967;29/05/1974;21.8;17;18.2
83967;30/05/1974;20.3;14.9;17
83967;31/05/1974;17.1;12.5;14.96
83967;01/06/1974;20.8;13.9;16.88
83967;02/06/1974;18;12.8;14.16
83967;03/06/1974;14;6;9.2
83967;04/06/1974;16.8;5.4;10.98
83967;05/06/1974;15.8;2.5;9.1
83967;06/06/1974;16.7;;10.1
83967;07/06/1974;20;10.8;14.42
83967;08/06/1974;19.1;12.3;16.7
83967;09/06/1974;19.1;15;16.48
83967;10/06/1974;19.8;9;12.68
83967;11/06/1974;16.4;8.4;10.72
83967;12/06/1974;12;4.8;7.64
83967;13/06/1974;13;4.8;7.6
83967;14/06/1974;16.8;6.2;10.94
83967;15/06/1974;18.4;7.5;12.04
83967;16/06/1974;15.5;12.3;13.4
83967;17/06/1974;13.3;12;12.54
83967;18/06/1974;15.4;12.3;13.26
83967;19/06/1974;20.9;9.7;14.72
83967;20/06/1974;24.2;14.3;17.46
83967;21/06/1974;16.9;11.5;13.2
83967;22/06/1974;17.5;9.3;11.9
83967;23/06/1974;18.9;6.4;11.02
83967;24/06/1974;18.1;7.2;12.1
83967;25/06/1974;17.5;11.8;14.14
83967;26/06/1974;17.3;13.7;14.52
83967;27/06/1974;18.1;11.9;14.04
83967;28/06/1974;20.3;12.7;15.16
83967;29/06/1974;16.7;13.1;14.78
83967;30/06/1974;24.3;10.7;15.78
83967;01/07/1974;24.6;10.8;16.08
83967;02/07/1974;24.5;10.3;15.12
83967;03/07/1974;23.6;10.4;15.2
83967;04/07/1974;23.8;11.2;15.76
83967;05/07/1974;24.6;11.4;16.36
83967;06/07/1974;26.1;12.1;17.52
83967;07/07/1974;25.1;14.4;18.18
83967;08/07/1974;24.1;12.8;17.28
83967;09/07/1974;23.2;12.5;16.82
83967;10/07/1974;22.5;12.4;16.38
83967;11/07/1974;24.2;12.4;16.56
83967;12/07/1974;24.5;12.1;17.04
83967;13/07/1974;27.1;12.3;18.42
83967;14/07/1974;20.2;14.8;16.1
83967;15/07/1974;16;14.2;15.26
83967;16/07/1974;19.9;16.2;17.9
83967;17/07/1974;26.9;17.4;20.42
83967;18/07/1974;19;13.8;15.4
83967;19/07/1974;17;12;13.6
83967;20/07/1974;18.3;10.4;13.2
83967;21/07/1974;15.3;10.8;12.36
83967;22/07/1974;13.6;8.7;10.54
83967;23/07/1974;13;9;10.84
83967;24/07/1974;15;11.6;12.92
83967;25/07/1974;15.1;12.6;13.66
83967;26/07/1974;17.1;13.2;14.46
83967;27/07/1974;21.5;12.5;16.14
83967;28/07/1974;24.8;14.6;18.12
83967;29/07/1974;27;15.1;19.26
83967;30/07/1974;19.4;13.8;14.96
83967;31/07/1974;21.4;12;16.18
83967;01/08/1974;28.4;14.1;20.18
83967;02/08/1974;30.9;17.8;23.58
83967;03/08/1974;26.4;9.2;17.84
83967;04/08/1974;19.2;16.3;17.86
83967;05/08/1974;18.3;13;14.74
83967;06/08/1974;18.1;10.3;12.62
83967;07/08/1974;15.4;9;11.04
83967;08/08/1974;14.6;6.3;9.6
83967;09/08/1974;15.8;3.8;9.16
83967;10/08/1974;18.7;5.8;10.82
83967;11/08/1974;19.2;5.2;11.56
83967;12/08/1974;19.2;9.1;12.48
83967;13/08/1974;21.6;7.5;13.78
83967;14/08/1974;25.3;8.2;17.06
83967;15/08/1974;20.1;9.8;12.22
83967;16/08/1974;13.1;5.1;8.3
83967;17/08/1974;18.2;3.1;11.58
83967;18/08/1974;15.6;6;9.14
83967;19/08/1974;17.4;3.1;9.38
83967;20/08/1974;22.5;5.2;12.68
83967;21/08/1974;23.1;7.1;14.32
83967;22/08/1974;26.3;9.2;17.52
83967;23/08/1974;31.4;14;21.26
83967;24/08/1974;25.2;16.4;19.88
83967;25/08/1974;22;17;18.88
83967;26/08/1974;23.2;15.2;18.62
83967;27/08/1974;27;17.2;20.88
83967;28/08/1974;21.4;15;16.82
83967;29/08/1974;17.9;14.1;15.72
83967;30/08/1974;20;14;15.98
83967;31/08/1974;15.8;12.1;13.44
83967;01/09/1974;14;6.3;9.9
83967;02/09/1974;14;5.5;8.82
83967;03/09/1974;12.5;3.2;7.64
83967;04/09/1974;15.2;2.2;9.64
83967;05/09/1974;13.1;9.7;10.58
83967;06/09/1974;14.9;3.2;9.26
83967;07/09/1974;21.6;8.6;15.32
83967;08/09/1974;22;12.4;15.2
83967;09/09/1974;14.7;6.7;11.22
83967;10/09/1974;19.4;10.6;14.2
83967;11/09/1974;24.6;11.7;16.16
83967;12/09/1974;26.3;11.6;16.86
83967;13/09/1974;26.9;14.8;19.9
83967;14/09/1974;27.5;15.7;20.42
83967;15/09/1974;27.3;16.4;19.3
83967;16/09/1974;21.4;15.8;18.36
83967;17/09/1974;20.4;17;18.24
83967;18/09/1974;20.7;16.2;17.42
83967;19/09/1974;19.9;13.4;14.98
83967;20/09/1974;26.5;12.1;18.46
83967;21/09/1974;28.7;15.7;20.94
83967;22/09/1974;22.9;17.2;19.1
83967;23/09/1974;22.5;17.6;19.18
