estacao;data;maxima;minima;media
83967;01/01/1972;34.6;23;28.84
83967;02/01/1972;33.2;24.4;26.9
83967;03/01/1972;32.9;23.6;26.32
83967;04/01/1972;30.2;22.5;25.06
83967;05/01/1972;23;16.6;18.94
83967;06/01/1972;25.6;16.7;20.16
83967;07/01/1972;25.5;17;21.1
83967;08/01/1972;25.3;18.3;20.84
83967;09/01/1972;29.4;16.8;22.94
83967;10/01/1972;33.1;17.9;25.4
83967;11/01/1972;34.8;21.3;27.5
83967;12/01/1972;35.2;22.2;26.8
83967;13/01/1972;33.4;22.4;27.14
83967;14/01/1972;34.1;22.1;25.98
83967;15/01/1972;32.9;22.3;26.08
83967;16/01/1972;35.2;22.7;26.14
83967;17/01/1972;30.6;22;25.32
83967;18/01/1972;30.8;23;26.4
83967;19/01/1972;30.8;23.2;26.32
83967;20/01/1972;27;22.2;24.02
83967;21/01/1972;27;21.2;23.88
83967;22/01/1972;27.7;18.7;23.16
83967;23/01/1972;26.8;18.3;22.5
83967;24/01/1972;28.1;16.5;22.7
83967;25/01/1972;32.1;18.9;25.04
83967;26/01/1972;35.5;19.6;28.14
83967;27/01/1972;30.6;20.5;25.38
83967;28/01/1972;25.5;18;20.34
83967;29/01/1972;26.8;16.2;22
83967;30/01/1972;28.9;18.1;23.4
83967;31/01/1972;32.1;19.9;25.66
83967;01/02/1972;35.5;21.2;26.24
83967;02/02/1972;26;16.4;20.92
83967;03/02/1972;28.6;15.9;22.26
83967;04/02/1972;30.9;15;22.84
83967;05/02/1972;33.4;19;25.48
83967;06/02/1972;34.3;19.9;27.22
83967;07/02/1972;35.4;22.3;28.08
83967;08/02/1972;34.1;20.5;27.12
83967;09/02/1972;33.7;22.5;25.96
83967;10/02/1972;29.4;22.3;25.3
83967;11/02/1972;28;19.9;23.64
83967;12/02/1972;29.9;20.9;24.88
83967;13/02/1972;31.2;22.7;25.94
83967;14/02/1972;28.3;23.3;25.04
83967;15/02/1972;27.7;19.9;23.56
83967;16/02/1972;28.1;20.3;24.36
83967;17/02/1972;29.4;21.7;25.58
83967;18/02/1972;26.4;21.5;22.78
83967;19/02/1972;25.9;19.6;21.86
83967;20/02/1972;26.4;15.3;20.78
