estacao;data;maxima;minima;media
83967;01/01/1970;28.9;22;24.5
83967;02/01/1970;31.4;22.4;26.76
83967;03/01/1970;35;22.8;27.32
83967;04/01/1970;31.6;23.8;27.52
83967;05/01/1970;34.1;23.4;27.66
83967;06/01/1970;34.3;23.6;27.98
83967;07/01/1970;30.2;24;25.88
83967;08/01/1970;33.5;23.4;27.1
83967;09/01/1970;27.1;21.2;22.46
83967;10/01/1970;24.8;16;19.96
83967;11/01/1970;25.5;14.6;19.98
83967;12/01/1970;30.9;17.2;23.5
83967;13/01/1970;33.5;18.8;25.98
83967;14/01/1970;30.2;19.4;23.44
83967;15/01/1970;25.8;20.4;22.4
83967;16/01/1970;27;19.1;23.14
83967;17/01/1970;31.4;18.4;24.12
83967;18/01/1970;31.5;18.2;23.94
83967;19/01/1970;31.7;20.2;25.02
83967;20/01/1970;31.7;20.6;25.38
83967;21/01/1970;33.2;21.6;26.14
83967;22/01/1970;34.5;20.8;25.74
83967;23/01/1970;33;21.2;25.36
83967;24/01/1970;35.4;22.2;27.92
83967;25/01/1970;33.6;23.9;27.38
83967;26/01/1970;30.1;22.4;24.82
83967;27/01/1970;29.6;20.2;24
83967;28/01/1970;32.2;20.4;25.36
83967;29/01/1970;27.2;21.2;23.92
83967;30/01/1970;33;21.2;26.44
83967;31/01/1970;34.7;21;26.9
83967;01/02/1970;33;24.2;27.56
83967;02/02/1970;36.5;24.4;28.58
83967;03/02/1970;32.4;25.4;28.16
83967;04/02/1970;33.8;24.6;27.56
83967;05/02/1970;35.5;23.6;29.26
83967;06/02/1970;34.5;25;27.62
83967;07/02/1970;25;21.2;23.08
83967;08/02/1970;23.4;18.2;19.64
83967;09/02/1970;30.5;17.2;23.26
83967;10/02/1970;32.7;18.9;25.78
83967;11/02/1970;33.5;19.2;25.34
83967;12/02/1970;33.5;19.4;25.02
83967;13/02/1970;32.9;20.4;25.82
83967;14/02/1970;32.7;22.6;26.5
83967;15/02/1970;31;22.6;26.2
83967;16/02/1970;31.9;22.9;26.44
83967;17/02/1970;30;23.6;25.54
83967;18/02/1970;25.2;23;24
83967;19/02/1970;27.1;20.4;23.1
83967;20/02/1970;30.4;19;24.08
83967;21/02/1970;33.5;19.6;26.14
83967;22/02/1970;29.2;21.6;24.36
83967;23/02/1970;28.7;16;22.46
83967;24/02/1970;30.5;18;23.7
83967;25/02/1970;33.1;19.9;25.92
83967;26/02/1970;34.1;22.2;27.1
83967;27/02/1970;35.3;23.2;28.5
83967;28/02/1970;36;24.4;29.08
83967;01/03/1970;36;23.2;28.76
83967;02/03/1970;35;22.4;27.52
83967;03/03/1970;35.1;22.6;28.26
83967;04/03/1970;35;23.8;28.84
83967;05/03/1970;33;23.6;26.8
83967;06/03/1970;36;20.7;27.38
83967;07/03/1970;35.5;22.6;26.22
83967;08/03/1970;30.6;22.2;25.8
83967;09/03/1970;30.4;22.6;25.44
83967;10/03/1970;32.4;22.4;26.6
83967;11/03/1970;30.5;21.8;24.14
83967;12/03/1970;21.8;18.6;20.4
83967;13/03/1970;24;19.6;21.4
83967;14/03/1970;25.7;17.6;21.66
83967;15/03/1970;27.4;18.6;22.92
83967;16/03/1970;24.7;21.4;22.54
83967;17/03/1970;23.6;18;20.68
83967;18/03/1970;24.5;17.4;20.66
83967;19/03/1970;27;19.2;22.88
83967;20/03/1970;26.9;20.8;23.62
83967;21/03/1970;27.1;20.7;23.46
83967;22/03/1970;29.1;19;23.46
83967;23/03/1970;29.6;20.2;24.6
83967;24/03/1970;26.5;20.6;22.3
83967;25/03/1970;26.5;15.8;20.9
83967;26/03/1970;27.7;16.4;21.5
83967;27/03/1970;30.2;17;22.72
83967;28/03/1970;31.3;18.6;24.46
83967;29/03/1970;31.5;21.8;24.98
83967;30/03/1970;27.3;20.4;23.26
83967;31/03/1970;28.6;21.4;23.84
83967;01/04/1970;30.7;19.6;24.3
83967;02/04/1970;29.4;20.8;24.32
83967;03/04/1970;25;22;22.92
83967;04/04/1970;24.3;18.8;21.26
83967;05/04/1970;25.1;15.2;19.74
83967;06/04/1970;24.4;14;19
83967;07/04/1970;25.4;14.6;19.4
83967;08/04/1970;27.6;17;21.12
83967;09/04/1970;28.5;15.6;21.26
83967;10/04/1970;28.7;15.8;21.82
83967;11/04/1970;29.3;18.5;23
83967;12/04/1970;29.5;18.2;22.98
