estacao;data;maxima;minima;media
83967;01/01/1975;23.3;15.8;18.7
83967;02/01/1975;27.3;11.4;20.22
83967;03/01/1975;29.6;16.3;22.24
83967;04/01/1975;27;17.8;22.2
83967;05/01/1975;26.4;18.9;21.94
83967;06/01/1975;26.6;12.1;20.76
83967;07/01/1975;31.5;18.6;23.24
83967;08/01/1975;30.7;19;24.56
83967;09/01/1975;30.7;20;24.48
83967;10/01/1975;27;21.6;23.38
83967;11/01/1975;23.8;19;21.06
83967;12/01/1975;27.1;15.9;21.3
83967;13/01/1975;30.6;16.3;23.86
83967;14/01/1975;32.4;19.7;26.08
83967;15/01/1975;34.8;21.6;28.52
83967;16/01/1975;33.4;21.3;24.84
83967;17/01/1975;22.3;18.2;20.06
83967;18/01/1975;24.6;17.7;20.54
83967;19/01/1975;22.2;16.3;18.18
83967;20/01/1975;26.5;12.7;19.84
83967;21/01/1975;29.4;15.1;22.02
83967;22/01/1975;29.6;17.5;23.02
83967;23/01/1975;31.2;17.9;24.04
83967;24/01/1975;32.4;20.4;25.08
83967;25/01/1975;34.8;19.7;27.5
83967;26/01/1975;35.2;23.4;27.72
83967;27/01/1975;29;23.5;25.22
83967;28/01/1975;25.6;20.6;21.9
83967;29/01/1975;27.7;17.4;22.36
83967;30/01/1975;29.6;18.4;23.52
83967;31/01/1975;27.6;21.4;23.24
83967;01/02/1975;24.2;21.5;22.74
83967;02/02/1975;25;20.9;22.42
83967;03/02/1975;25.8;18.5;22.08
83967;04/02/1975;28.6;16.8;22.08
83967;05/02/1975;23.5;16.8;19.54
83967;06/02/1975;27.8;15.2;21.42
83967;07/02/1975;30.2;18.6;24.3
83967;08/02/1975;32.3;20.9;25.1
83967;09/02/1975;29.5;20.4;24.06
83967;10/02/1975;35.1;19.8;26.58
83967;11/02/1975;36.6;21.5;29.12
83967;12/02/1975;37.4;23.2;30.74
83967;13/02/1975;31.5;24.2;26.54
83967;14/02/1975;32.6;22.5;26.32
83967;15/02/1975;37.9;23.4;27.82
83967;16/02/1975;26.6;19.9;23.14
83967;17/02/1975;24.6;20.7;22.38
83967;18/02/1975;26.2;17.6;21.88
83967;19/02/1975;29.2;18.2;23.52
83967;20/02/1975;26.3;21.6;23.98
83967;21/02/1975;28.8;21.2;24.4
83967;22/02/1975;28.7;18.6;22.66
83967;23/02/1975;29.9;19.6;24.1
83967;24/02/1975;28;20;22.6
83967;25/02/1975;23.6;15.8;18.62
83967;26/02/1975;25.2;14.8;20.68
83967;27/02/1975;27.5;17.8;22.46
83967;28/02/1975;30.3;20.1;24
83967;01/03/1975;33.5;18.5;26.22
83967;02/03/1975;29.9;21.1;25.52
83967;03/03/1975;28.2;22.6;24.26
83967;04/03/1975;31.4;22.5;26.22
83967;05/03/1975;34.2;21;26.56
83967;06/03/1975;31.1;22.1;25.36
83967;07/03/1975;26.8;20.9;23.22
83967;08/03/1975;28.7;20.2;23.2
83967;09/03/1975;29.1;18.1;23.06
83967;10/03/1975;31.2;19.1;24.72
83967;11/03/1975;27.3;19.2;23.04
83967;12/03/1975;27;22;23.52
83967;13/03/1975;27;21.3;23.18
83967;14/03/1975;29.2;21;24.08
83967;15/03/1975;25.8;20.5;22.02
83967;16/03/1975;26;18.4;21.22
83967;17/03/1975;27.5;18.5;22.26
83967;18/03/1975;31.2;19.2;24.72
83967;19/03/1975;26.4;21.2;22.88
83967;20/03/1975;25.8;17.8;20.1
83967;21/03/1975;25.6;14.7;20.5
83967;22/03/1975;28.5;16.9;22.62
83967;23/03/1975;23.7;19.7;20.96
83967;24/03/1975;24.1;18.8;20.46
83967;25/03/1975;24.7;16.1;19.96
83967;26/03/1975;25.6;16.5;20.88
83967;27/03/1975;26.5;17.5;21.34
83967;28/03/1975;25.5;16.5;20.96
83967;29/03/1975;22;18.3;20.08
83967;30/03/1975;27.7;18.5;21.64
83967;31/03/1975;25.3;16.2;20.22
