estacao;data;maxima;minima;media
83967;01/01/1990;25;20.5;22.3
83967;02/01/1990;26.4;17.7;21.84
83967;03/01/1990;29.6;17.6;23.32
83967;04/01/1990;32.4;17.4;24.68
83967;05/01/1990;31.6;18.9;24.62
83967;06/01/1990;33.2;20.3;26.06
83967;07/01/1990;35.4;21.3;27.46
83967;08/01/1990;29.2;22.6;24.86
83967;09/01/1990;24.4;19.4;21.72
83967;10/01/1990;26.9;19.7;22.02
83967;11/01/1990;29;19.6;24
83967;12/01/1990;32.4;19.3;25.68
83967;13/01/1990;37.4;22.5;28.22
83967;14/01/1990;32.8;22.4;26.16
83967;15/01/1990;32.3;20.8;25.12
83967;16/01/1990;25.4;21.3;23.26
83967;17/01/1990;31;21.3;24.96
83967;18/01/1990;22.5;17.5;19.12
83967;19/01/1990;26.6;12.1;20.62
83967;20/01/1990;23.7;17.4;20.62
83967;21/01/1990;27.8;18.5;23.02
83967;22/01/1990;31.8;21;25.16
83967;23/01/1990;33.4;19.3;25.42
83967;24/01/1990;28.2;21.5;23.74
83967;25/01/1990;32.4;21.5;26.38
83967;26/01/1990;35.3;21.3;26.54
83967;27/01/1990;35.4;21.1;27.14
83967;28/01/1990;37;23;29.44
83967;29/01/1990;37;25.4;30.72
83967;30/01/1990;38.1;26.3;31.94
83967;31/01/1990;37.4;21.2;26.52
83967;01/02/1990;28.8;21.1;25.22
83967;02/02/1990;35.7;22.5;27.44
83967;03/02/1990;35.8;21.9;28.64
83967;04/02/1990;34.6;20.7;26.42
83967;05/02/1990;32.7;21.7;26.52
83967;06/02/1990;35.4;21.6;27.56
83967;07/02/1990;36.4;21.3;28.34
83967;08/02/1990;34.8;23.3;27.62
83967;09/02/1990;30.2;24.6;26.24
83967;10/02/1990;;;
83967;11/02/1990;29;21.6;23.94
83967;12/02/1990;25.2;21.1;22.74
83967;13/02/1990;28.6;21.5;23.82
83967;14/02/1990;28.4;21.6;23.94
83967;15/02/1990;31.4;21.9;24.94
83967;16/02/1990;27.6;20.5;23.1
83967;17/02/1990;26.5;19.2;22.18
83967;18/02/1990;29.4;18.2;22.84
83967;19/02/1990;26.6;17.6;21.92
83967;20/02/1990;31;18.4;24.76
83967;21/02/1990;30.7;21;25.56
83967;22/02/1990;30.8;22.4;24.88
83967;23/02/1990;28.3;18.7;22.6
83967;24/02/1990;27.3;19.7;23.08
83967;25/02/1990;28.2;20.5;22.62
83967;26/02/1990;25.1;19.1;20.8
83967;27/02/1990;25.4;17.3;20.62
83967;28/02/1990;24.9;15.8;20.6
83967;01/03/1990;30.7;16.9;23.76
83967;02/03/1990;32;18.9;24.52
83967;03/03/1990;27.1;18.7;22.82
83967;04/03/1990;30.4;23.5;25.14
83967;05/03/1990;24.1;21;22.52
83967;06/03/1990;27.5;20.4;23.2
83967;07/03/1990;28.5;19.1;23.12
83967;08/03/1990;29.5;20.6;24.6
83967;09/03/1990;31.3;22.1;25.66
83967;10/03/1990;28.3;22.7;25.42
83967;11/03/1990;32.5;22.9;25.96
83967;12/03/1990;27.3;21.4;23.28
83967;13/03/1990;32.1;19.9;24.82
83967;14/03/1990;27.8;21;23.22
83967;15/03/1990;29.1;20.2;24.06
83967;16/03/1990;26.8;21.6;23.52
83967;17/03/1990;28;20.3;23.56
83967;18/03/1990;24.2;20.7;22.14
83967;19/03/1990;26.1;17.5;21.22
83967;20/03/1990;29.6;18.1;23.04
83967;21/03/1990;30.3;19.1;23.86
83967;22/03/1990;29;20.4;23.54
83967;23/03/1990;28.7;19.9;23.1
83967;24/03/1990;28.3;19.9;23.8
83967;25/03/1990;26.1;17.7;20.68
83967;26/03/1990;28.2;14.5;21.84
83967;27/03/1990;21.7;13.2;15.92
83967;28/03/1990;26.6;9.6;18.58
83967;29/03/1990;32.3;16.8;24.94
83967;30/03/1990;34.6;21.4;25.82
83967;31/03/1990;25.5;20.8;22.24
83967;01/04/1990;27.8;19.4;22.54
83967;02/04/1990;23.4;19.3;21.72
83967;03/04/1990;25.7;17.2;20.26
83967;04/04/1990;26.2;15.1;21.42
83967;05/04/1990;29.4;19.5;23.94
83967;06/04/1990;22.8;20.7;21.22
83967;07/04/1990;25.6;18.7;21.64
83967;08/04/1990;25.1;20.4;21.6
83967;09/04/1990;26.6;18.8;22.16
83967;10/04/1990;29;19.3;22.84
83967;11/04/1990;22.4;19.3;20.38
83967;12/04/1990;30;17.9;23.02
83967;13/04/1990;26.4;20.7;22.66
83967;14/04/1990;28.2;19.7;22.38
83967;15/04/1990;31.8;18.5;23.78
83967;16/04/1990;26.4;19.5;22.96
83967;17/04/1990;25.3;15;18.5
83967;18/04/1990;18.8;9;14.34
83967;19/04/1990;22.9;9.6;17.28
83967;20/04/1990;26.8;15.9;21.3
83967;21/04/1990;28.3;19.5;23.68
83967;22/04/1990;31.8;19.8;25.88
83967;23/04/1990;23.8;18.8;20.96
83967;24/04/1990;26.5;18.1;20.98
83967;25/04/1990;23.8;18.9;21.34
83967;26/04/1990;26.7;19.9;22.66
83967;27/04/1990;22.1;18;19.36
83967;28/04/1990;21.5;17.4;18.88
83967;29/04/1990;18.7;13.4;15.48
83967;30/04/1990;22.2;11.4;15.9
83967;01/05/1990;23;11.3;16.28
83967;02/05/1990;21.6;11.6;16.08
83967;03/05/1990;23.4;11.2;17.16
83967;04/05/1990;25;11.9;18.28
83967;05/05/1990;24.8;12.7;18.58
83967;06/05/1990;26.3;13;18.7
83967;07/05/1990;26;14.8;19.92
83967;08/05/1990;21.5;14.1;16.5
83967;09/05/1990;27.2;13.1;19.76
83967;10/05/1990;21.3;14.6;17.3
83967;11/05/1990;21.2;12.2;15.02
83967;12/05/1990;19.6;8.7;13.58
83967;13/05/1990;21.6;10.9;15.3
83967;14/05/1990;23.8;10.7;16.46
83967;15/05/1990;18.6;14;15.52
83967;16/05/1990;18.2;8;12.32
83967;17/05/1990;18.6;10.9;13.62
83967;18/05/1990;13.2;8.7;11.22
83967;19/05/1990;17.8;10;12.2
83967;20/05/1990;21.4;8.4;14.38
83967;21/05/1990;17.5;9.9;12.34
83967;22/05/1990;15.7;5.2;9.96
83967;23/05/1990;19.9;3.7;10.8
83967;24/05/1990;23.9;5.5;13.42
83967;25/05/1990;23.1;8.4;14.48
83967;26/05/1990;25.3;7.3;15.24
83967;27/05/1990;24.5;12.3;17.7
83967;28/05/1990;17.1;11.4;14.6
83967;29/05/1990;20;15.1;17.6
83967;30/05/1990;21.1;16.1;17.74
83967;31/05/1990;20.9;16;17.36
83967;01/06/1990;19.5;11.6;14.4
83967;02/06/1990;21.3;9.9;15.88
83967;03/06/1990;19.3;15.1;17.24
83967;04/06/1990;23.5;15.2;18.86
83967;05/06/1990;19.2;14;15.68
83967;06/06/1990;16.7;8.4;11.84
83967;07/06/1990;18.1;6.5;11.78
83967;08/06/1990;21.4;6.7;12.4
83967;09/06/1990;19;8.4;12.48
83967;10/06/1990;15;5.2;9.22
83967;11/06/1990;17.7;3.1;10.32
83967;12/06/1990;17.2;6.3;11.54
83967;13/06/1990;17.3;8.2;14.08
83967;14/06/1990;16.7;11.9;13.18
83967;15/06/1990;15.3;8.5;10.34
83967;16/06/1990;15.1;3.4;8.42
83967;17/06/1990;19.5;3.4;11.06
83967;18/06/1990;23.3;4.7;12.5
83967;19/06/1990;22.2;8.5;14.1
83967;20/06/1990;14.3;9.7;10.84
83967;21/06/1990;15.4;8.2;11
83967;22/06/1990;16;6.8;10.88
83967;23/06/1990;18.5;5.2;10.56
83967;24/06/1990;16.4;7.5;12.42
83967;25/06/1990;16;9.4;11.22
83967;26/06/1990;15.4;5;9.2
83967;27/06/1990;19.7;4;10.86
83967;28/06/1990;18.4;5.6;12.34
83967;29/06/1990;17.2;11.9;13.4
83967;30/06/1990;17.2;11.4;14.04
83967;01/07/1990;19.8;12;14.84
83967;02/07/1990;18.3;10.3;13.86
83967;03/07/1990;15.5;12.6;14.18
83967;04/07/1990;17.6;13;15.22
83967;05/07/1990;19;14.9;16.96
83967;06/07/1990;21.4;14.7;17.02
83967;07/07/1990;23.8;11.6;16.16
83967;08/07/1990;23.6;12.7;17.5
83967;09/07/1990;20.5;13.1;16.12
83967;10/07/1990;18.4;13.1;14.54
83967;11/07/1990;18;9;11.54
83967;12/07/1990;19.4;5.2;11.48
83967;13/07/1990;20.6;8;12.6
83967;14/07/1990;21.4;8.8;14.16
83967;15/07/1990;24.3;9.2;16.54
83967;16/07/1990;24.3;15.4;18.2
83967;17/07/1990;22.5;10.4;15.14
83967;18/07/1990;16;11.7;13.26
83967;19/07/1990;11.7;5.5;7.56
83967;20/07/1990;8.7;4.4;6.92
83967;21/07/1990;11;4.5;7.66
83967;22/07/1990;12;2.4;7.52
83967;23/07/1990;16.6;5.4;11.12
83967;24/07/1990;15.7;9.4;11.1
83967;25/07/1990;17;5.2;9.8
83967;26/07/1990;17.5;5.2;11.08
83967;27/07/1990;14.5;7.7;9.36
83967;28/07/1990;13;2.5;7.52
83967;29/07/1990;15;4.2;9.24
83967;30/07/1990;14;2.7;8.48
83967;31/07/1990;16.6;6.5;10.9
83967;01/08/1990;19;4.5;12.22
83967;02/08/1990;22.3;10.8;15.64
83967;03/08/1990;23.4;10.6;16
83967;04/08/1990;22.2;8.7;15.28
83967;05/08/1990;25.6;11.2;15.96
83967;06/08/1990;25;9.3;17.68
83967;07/08/1990;26.5;9.4;17.5
83967;08/08/1990;27;12.8;19
83967;09/08/1990;18;13.5;14.98
83967;10/08/1990;21.5;10.6;14.98
83967;11/08/1990;24;8.7;15.38
83967;12/08/1990;27.9;12.4;18.92
83967;13/08/1990;28.4;12.2;19.28
83967;14/08/1990;30.5;13.4;21.5
83967;15/08/1990;23.2;15.6;17.64
83967;16/08/1990;15.6;13.2;14.26
83967;17/08/1990;20;10.2;13.12
83967;18/08/1990;22.6;6.9;14.82
83967;19/08/1990;23;15.8;18.76
83967;20/08/1990;21.8;14.4;16.24
83967;21/08/1990;21.4;9.6;14.4
83967;22/08/1990;19.7;8.8;14.08
83967;23/08/1990;18.6;9.6;13.76
83967;24/08/1990;20.9;11.2;15.36
83967;25/08/1990;22.8;9.4;16.72
83967;26/08/1990;21.8;14.8;18.06
83967;27/08/1990;22.6;11.5;14.86
83967;28/08/1990;14.5;4.7;8.78
83967;29/08/1990;15.6;1.1;8.78
83967;30/08/1990;23.6;3.1;14.08
83967;31/08/1990;22.4;10.2;16.08
83967;01/09/1990;15.5;9.1;11.08
83967;02/09/1990;13.6;6.8;9.6
83967;03/09/1990;19.4;7.4;13.72
83967;04/09/1990;22.2;11.1;16.22
83967;05/09/1990;22.8;11.8;16.58
83967;06/09/1990;19.4;15.1;16.68
83967;07/09/1990;20.2;15.4;17.38
83967;08/09/1990;19.1;14.7;16.72
83967;09/09/1990;22.9;12.7;15.94
83967;10/09/1990;25.2;9.9;16.58
83967;11/09/1990;22.4;13.4;18.18
83967;12/09/1990;17.6;11.3;12.9
83967;13/09/1990;14;5.6;9.96
83967;14/09/1990;14;5.4;10.44
83967;15/09/1990;18.6;8.3;13.46
83967;16/09/1990;24.6;9.2;17.04
83967;17/09/1990;22.7;9;15.7
83967;18/09/1990;17.6;14.6;15.92
83967;19/09/1990;20;12.8;15.86
83967;20/09/1990;18.4;13.8;16.82
83967;21/09/1990;18.2;15;17.2
83967;22/09/1990;23.9;13.8;17.06
83967;23/09/1990;18.8;10.3;13.26
83967;24/09/1990;16;6.3;10.4
83967;25/09/1990;17.3;5.3;11.6
83967;26/09/1990;23.3;7;15.3
83967;27/09/1990;24.7;12.7;18.5
83967;28/09/1990;23.5;14;19.22
83967;29/09/1990;23.2;16.5;18.78
83967;30/09/1990;26.2;15.7;19.62
83967;01/10/1990;28.3;15.2;21.78
83967;02/10/1990;22.3;18.6;19.74
83967;03/10/1990;26.2;17.9;20.9
83967;04/10/1990;31.9;17.9;23.92
83967;05/10/1990;32.9;18.2;25.58
83967;06/10/1990;25.8;20.4;22.52
83967;07/10/1990;28.7;20;23.04
83967;08/10/1990;22.9;18.7;20.18
83967;09/10/1990;18.9;15.9;17.28
83967;10/10/1990;25.6;15.2;19.46
83967;11/10/1990;29.3;16.7;21.94
83967;12/10/1990;23;16.4;18.78
83967;13/10/1990;23.7;10.7;17.6
83967;14/10/1990;19.8;15.5;17.76
83967;15/10/1990;20.2;15.1;16.86
83967;16/10/1990;20.9;10.8;16.48
83967;17/10/1990;23.6;13;18.32
83967;18/10/1990;26.8;15.9;20.22
83967;19/10/1990;28.7;18;21.98
83967;20/10/1990;25.4;18;20.2
83967;21/10/1990;23.6;14.9;19.08
83967;22/10/1990;25.4;14.1;18.86
83967;23/10/1990;25.2;13.4;19.66
83967;24/10/1990;25;17.3;20.1
83967;25/10/1990;27.6;17;21.4
83967;26/10/1990;27.2;17.5;21.72
83967;27/10/1990;30.4;18.8;23.52
83967;28/10/1990;32.6;18.8;25.4
83967;29/10/1990;27.8;19;23.22
83967;30/10/1990;32.3;20.2;25.78
83967;31/10/1990;32.5;18.5;23.3
83967;01/11/1990;24;17.4;20.96
83967;02/11/1990;27.2;18.5;21.92
83967;03/11/1990;32.8;20.5;27.22
83967;04/11/1990;27.5;18.4;20.94
83967;05/11/1990;19.8;13.6;15.48
83967;06/11/1990;26.2;10.5;19.22
83967;07/11/1990;24.4;17.1;20.58
83967;08/11/1990;23.8;18.4;20.94
83967;09/11/1990;25.5;18.4;21.52
83967;10/11/1990;26.2;17.6;20.9
83967;11/11/1990;26;18.4;21.64
83967;12/11/1990;24.4;19.1;21.72
83967;13/11/1990;37.5;19;29.02
83967;14/11/1990;36.8;25.1;30.38
83967;15/11/1990;38.6;21.8;26.88
83967;16/11/1990;25.5;19.6;21.2
83967;17/11/1990;29;17.5;22.54
83967;18/11/1990;32.1;19.9;25.62
83967;19/11/1990;33.3;19.8;25.42
83967;20/11/1990;35.5;22.3;28.12
83967;21/11/1990;30.4;22.4;24.88
83967;22/11/1990;26.2;17.4;21.46
83967;23/11/1990;29.2;17.9;22.94
83967;24/11/1990;31.5;19.2;24.9
83967;25/11/1990;32.4;21.8;25.44
83967;26/11/1990;27.5;20.8;23.8
83967;27/11/1990;23;15.9;19.28
83967;28/11/1990;23.3;14.7;18.36
83967;29/11/1990;28.5;12.9;20.48
83967;30/11/1990;33.5;15.1;24.9
83967;01/12/1990;28;20;22.98
83967;02/12/1990;35.6;19.8;24.82
83967;03/12/1990;23.7;18.3;19.84
83967;04/12/1990;28.6;16.4;22.2
83967;05/12/1990;34.6;20;25.92
83967;06/12/1990;31.5;20.7;25.44
83967;07/12/1990;25.7;20.4;21.84
83967;08/12/1990;24.4;15.6;19.78
83967;09/12/1990;28.7;14.8;22.14
83967;10/12/1990;26.3;20.4;22.72
83967;11/12/1990;26.3;20.7;22.36
83967;12/12/1990;24.6;13.8;19.2
83967;13/12/1990;22.1;16.1;18.64
83967;14/12/1990;24.2;14.7;18.06
83967;15/12/1990;29.2;13.1;21.82
83967;16/12/1990;31.7;16.5;24.44
83967;17/12/1990;33.7;17.5;26.04
83967;18/12/1990;30.3;21.8;25.34
83967;19/12/1990;24.5;18.6;21.46
83967;20/12/1990;25.2;17.2;20.78
83967;21/12/1990;31.7;16.7;23.2
83967;22/12/1990;34.8;17.9;26.66
83967;23/12/1990;30.2;20.4;25.36
83967;24/12/1990;28.8;18.7;22.38
83967;25/12/1990;25.6;18;21.4
83967;26/12/1990;31.1;17.6;24.02
83967;27/12/1990;35.6;18.8;27.68
83967;28/12/1990;28.3;17.9;20.7
83967;29/12/1990;24.4;14.3;19.14
83967;30/12/1990;26.3;13.9;20.24
83967;31/12/1990;30.1;15.4;22.26
