estacao;data;maxima;minima;media
83967;01/01/1999;27.8;19.4;21.84
83967;02/01/1999;33;15.6;25.44
83967;03/01/1999;30.5;20;23.7
83967;04/01/1999;32.3;20.2;25.1
83967;05/01/1999;28.6;21.8;24.28
83967;06/01/1999;26.1;20;22.14
83967;07/01/1999;25.4;19;21.56
83967;08/01/1999;29.5;19.4;23.42
83967;09/01/1999;31.5;18;23.98
83967;10/01/1999;30.1;20;23.88
83967;11/01/1999;27.5;19.8;22.86
83967;12/01/1999;26.2;19.6;22.04
83967;13/01/1999;29.6;20;23.84
83967;14/01/1999;26.8;20.6;22.4
83967;15/01/1999;26.4;16.2;20.32
83967;16/01/1999;28.6;14.4;21.4
83967;17/01/1999;32.4;18.4;24.84
83967;18/01/1999;36.2;21.8;28.12
83967;19/01/1999;33;23;27.28
83967;20/01/1999;32.5;22.3;26.54
83967;21/01/1999;35.2;22.6;28.16
83967;22/01/1999;33.8;24;27.24
83967;23/01/1999;32.4;23.4;26.6
83967;24/01/1999;36.4;22.5;29.1
83967;25/01/1999;35.6;25.5;27.98
83967;26/01/1999;30;22.6;25.08
83967;27/01/1999;31.2;20.7;25.26
83967;28/01/1999;27.3;21.6;23.58
83967;29/01/1999;31;21.8;24.48
83967;30/01/1999;31;20.2;25.98
83967;31/01/1999;32.2;21.9;25.18
83967;01/02/1999;30.6;20;25.04
83967;02/02/1999;28.4;18;21.76
83967;03/02/1999;32;15.5;23.24
83967;04/02/1999;26.2;21.4;23.44
83967;05/02/1999;27.4;21.4;23.08
83967;06/02/1999;34.8;20;27.2
83967;07/02/1999;31.6;20.6;24.44
83967;08/02/1999;24.4;19;20.88
83967;09/02/1999;25;19.6;21.52
83967;10/02/1999;27.8;16;22.2
83967;11/02/1999;26.4;18.2;21.52
83967;12/02/1999;29;16.3;22.42
83967;13/02/1999;30.6;20.2;24.6
83967;14/02/1999;29.4;19.8;23.48
83967;15/02/1999;30.2;19;23.6
83967;16/02/1999;30.2;21;24
83967;17/02/1999;28;20.8;22.68
83967;18/02/1999;28.8;20;23.52
83967;19/02/1999;29.8;19.2;23.12
83967;20/02/1999;31;18.8;23.9
83967;21/02/1999;31.2;22.2;25.32
83967;22/02/1999;29.6;21.8;24.36
83967;23/02/1999;31.2;20.2;25.2
83967;24/02/1999;31.6;22.8;25.74
83967;25/02/1999;30.4;22.2;24.88
83967;26/02/1999;30.1;21;24.78
83967;27/02/1999;30.3;21.4;25.14
83967;28/02/1999;31.6;21.8;25.92
83967;01/03/1999;35.6;20.8;27.96
83967;02/03/1999;36.7;24.4;29.14
83967;03/03/1999;33.7;23.7;27.28
83967;04/03/1999;33.4;23.6;27.06
83967;05/03/1999;32.8;22.3;26
83967;06/03/1999;34.2;20.8;25.92
83967;07/03/1999;34.8;23;27
83967;08/03/1999;34.2;23;26.76
83967;09/03/1999;36;22.6;28.12
83967;10/03/1999;33.6;23.1;26.42
83967;11/03/1999;28.2;22.3;23.84
83967;12/03/1999;27;17.5;21.8
83967;13/03/1999;28.9;16.6;22.18
83967;14/03/1999;30.7;18;23.18
83967;15/03/1999;31.5;21;24.58
83967;16/03/1999;32.5;19.4;24.7
83967;17/03/1999;33;20;25.4
83967;18/03/1999;34;20.2;26.04
83967;19/03/1999;35.2;21.6;27.56
83967;20/03/1999;30.4;23;25.24
83967;21/03/1999;27.2;22.4;23.72
83967;22/03/1999;30.3;20;23.98
83967;23/03/1999;33.2;21.8;25.8
83967;24/03/1999;34.4;20;27.4
83967;25/03/1999;31.4;23;25.36
83967;26/03/1999;30.1;21;24.14
83967;27/03/1999;28.8;20.6;23.16
83967;28/03/1999;33.8;21.2;24.32
83967;29/03/1999;22.8;20.2;21.16
83967;30/03/1999;26.2;16.2;19.96
83967;31/03/1999;26.2;15.8;20.52
83967;01/04/1999;20.6;17.2;18.6
83967;02/04/1999;25.2;18;21.26
83967;03/04/1999;23.6;20.6;21.86
83967;04/04/1999;32.5;21.8;25.64
83967;05/04/1999;30.7;20.6;24.38
83967;06/04/1999;23.6;18.6;20
83967;07/04/1999;19.2;15.8;17.04
83967;08/04/1999;22.8;16.4;18.4
83967;09/04/1999;24.8;13.8;18.52
83967;10/04/1999;25.8;16.8;20.6
83967;11/04/1999;24.4;17;20.72
83967;12/04/1999;25.2;19.4;21.68
83967;13/04/1999;23.8;15.2;18.4
83967;14/04/1999;26.4;12;18.88
83967;15/04/1999;23.4;18;20.36
83967;16/04/1999;20.8;8.4;12.7
83967;17/04/1999;16.7;9;12.54
83967;18/04/1999;18;11;14.36
83967;19/04/1999;20.5;13.4;15.78
83967;20/04/1999;21.9;11;15.14
