estacao;data;maxima;minima;media
83967;01/01/1994;32.3;18.2;24.92
83967;02/01/1994;28.9;19.8;22.74
83967;03/01/1994;27.5;15.4;21.4
83967;04/01/1994;30;17;23.08
83967;05/01/1994;31;18.4;23.64
83967;06/01/1994;31.5;17.2;24.46
83967;07/01/1994;34;19;26
83967;08/01/1994;31.5;21.6;24.54
83967;09/01/1994;22.8;18.2;19.68
83967;10/01/1994;24.9;14.5;19.72
83967;11/01/1994;29.4;13;21.08
83967;12/01/1994;32.1;13.6;23.3
83967;13/01/1994;29.6;18.8;23.68
83967;14/01/1994;32;21;25.04
83967;15/01/1994;33.7;18.5;25.84
83967;16/01/1994;28.1;19.8;23.34
83967;17/01/1994;28.2;19.8;23.26
83967;18/01/1994;30;21.2;24.64
83967;19/01/1994;31.5;18.2;24.22
83967;20/01/1994;33.5;19;25.7
83967;21/01/1994;29.2;21.2;24.36
83967;22/01/1994;28;19.6;23.04
83967;23/01/1994;34.9;19;26.26
83967;24/01/1994;31.2;21.8;24.94
83967;25/01/1994;30;21.8;26.4
83967;26/01/1994;26.8;20.4;22.84
83967;27/01/1994;29.2;16;22.6
83967;28/01/1994;29.5;19;23.62
83967;29/01/1994;32.3;19;25.18
83967;30/01/1994;33.4;20.4;26.04
83967;31/01/1994;33.2;21;25.62
83967;01/02/1994;31.6;21.8;26.48
83967;02/02/1994;33.7;22.6;28.58
83967;03/02/1994;35.4;23.2;
83967;04/02/1994;28.6;20.8;24.72
83967;05/02/1994;28.1;21;23.34
83967;06/02/1994;25.7;17.4;21.22
83967;07/02/1994;28.6;17;22.76
83967;08/02/1994;27.6;19.4;23.36
83967;09/02/1994;33;20;25.42
83967;10/02/1994;27.6;21.4;23.76
83967;11/02/1994;24.3;20.6;22.1
83967;12/02/1994;26.9;19.6;22.02
83967;13/02/1994;26.2;19.8;22.56
83967;14/02/1994;23.8;20.8;22.16
83967;15/02/1994;29.8;21;25.08
83967;16/02/1994;35;20;24.72
83967;17/02/1994;21.9;17.9;19.48
83967;18/02/1994;24.7;16.2;19.82
83967;19/02/1994;28.3;16.7;22.28
83967;20/02/1994;28.8;19.2;23.08
83967;21/02/1994;29.3;20.8;24.14
83967;22/02/1994;28.6;21;24.04
83967;23/02/1994;31;21.4;24.6
83967;24/02/1994;28.1;21.6;24.26
83967;25/02/1994;30.4;20.7;25.16
83967;26/02/1994;30.3;21.6;24.42
83967;27/02/1994;31;20.2;24.24
83967;28/02/1994;29.5;21;24.86
83967;01/03/1994;27;18.6;21.52
83967;02/03/1994;24.2;15;19.4
83967;03/03/1994;27.6;13.8;20.72
83967;04/03/1994;29.8;15.6;
83967;05/03/1994;29.4;15.8;22.52
83967;06/03/1994;28.3;18.2;22.94
83967;07/03/1994;26.7;19.4;22.48
83967;08/03/1994;26.8;18.8;22.32
83967;09/03/1994;23.4;18.8;21.28
83967;10/03/1994;31;18;24.08
83967;11/03/1994;29.6;19.2;23.68
83967;12/03/1994;30;21;24.3
83967;13/03/1994;31.8;19.6;24.58
83967;14/03/1994;32.3;20;25.24
83967;15/03/1994;32.2;21;25.76
83967;16/03/1994;33.5;21.6;26.74
83967;17/03/1994;30.5;21.4;25.58
83967;18/03/1994;28.8;21.4;23.88
83967;19/03/1994;28.7;20.4;24.14
83967;20/03/1994;29.2;20.8;24.52
83967;21/03/1994;25;17;20.46
83967;22/03/1994;23;17;19.88
83967;23/03/1994;25.8;17.4;21.44
83967;24/03/1994;31.1;17;23.72
83967;25/03/1994;25.6;17.4;20.36
83967;26/03/1994;24;12.6;18
83967;27/03/1994;27.3;14.4;20.7
83967;28/03/1994;32.4;16;23.78
83967;29/03/1994;29.1;18.2;22.94
83967;30/03/1994;23.1;17.2;18.98
83967;31/03/1994;22.4;17;19.3
83967;01/04/1994;24.8;14.4;19.22
83967;02/04/1994;29.2;15;21.64
83967;03/04/1994;29.8;14;
83967;04/04/1994;30;14.4;22.46
83967;05/04/1994;32.4;17.5;23.9
83967;06/04/1994;25;16.4;19.54
83967;07/04/1994;20.3;14;16.72
83967;08/04/1994;22.3;14.8;17.66
83967;09/04/1994;26;13.9;19.84
83967;10/04/1994;24;16.8;19.56
83967;11/04/1994;23.2;12.8;17.5
83967;12/04/1994;24.6;11.3;16.66
83967;13/04/1994;24;10;16.56
83967;14/04/1994;27;12;18.34
83967;15/04/1994;26.4;14;18.26
83967;16/04/1994;29;12.4;19.56
83967;17/04/1994;26.2;15.3;19.22
83967;18/04/1994;21.2;13.6;15.52
83967;19/04/1994;21.2;9.6;14.62
83967;20/04/1994;27.2;12.4;19.66
83967;21/04/1994;21.5;18.2;19.42
83967;22/04/1994;22.5;13.4;16.4
83967;23/04/1994;23.5;8.4;15.34
83967;24/04/1994;20.7;14.2;17.82
83967;25/04/1994;22.4;16.7;19.7
83967;26/04/1994;30;16.8;22.72
83967;27/04/1994;33.6;20;26.04
83967;28/04/1994;25.7;17.8;20.28
83967;29/04/1994;22.7;18;20.34
83967;30/04/1994;29;20;22.66
83967;01/05/1994;30.5;17.8;23.22
83967;02/05/1994;30.5;19;23.54
83967;03/05/1994;29;18.2;23.24
83967;04/05/1994;26;19.8;
83967;05/05/1994;26.6;16;20.08
83967;06/05/1994;28.5;14;20.58
83967;07/05/1994;30.5;18.3;22.84
83967;08/05/1994;31.5;18;24.26
83967;09/05/1994;25.2;16.8;19.42
83967;10/05/1994;20.7;15.8;17.66
83967;11/05/1994;18;12.6;15.02
83967;12/05/1994;17.2;13;15.56
83967;13/05/1994;20.7;15.3;17.54
83967;14/05/1994;23.5;16.4;19.02
83967;15/05/1994;23.8;15.8;18.68
83967;16/05/1994;26.5;16.7;20.94
83967;17/05/1994;23.4;16.6;20
83967;18/05/1994;27.4;16.2;19.92
83967;19/05/1994;25.1;16.4;19.66
83967;20/05/1994;26.3;14.8;19.3
83967;21/05/1994;26.6;15.2;19.72
83967;22/05/1994;24.2;16;20.34
83967;23/05/1994;27.6;19;22.48
83967;24/05/1994;27.5;16.6;21.34
83967;25/05/1994;22.8;18;19.64
83967;26/05/1994;23.5;16.2;19.38
83967;27/05/1994;19.5;14.3;16.26
83967;28/05/1994;15.4;11;12.32
83967;29/05/1994;19.3;9.6;12.46
83967;30/05/1994;19.6;8.4;14
83967;31/05/1994;17.4;13.6;15.48
83967;01/06/1994;22.3;14.3;17.32
83967;02/06/1994;21.3;13.5;16.34
83967;03/06/1994;17.8;14.2;16.12
83967;04/06/1994;19;13.6;16
83967;05/06/1994;23.2;12.2;17.52
83967;06/06/1994;19;14;16.74
83967;07/06/1994;17;10.8;12.4
83967;08/06/1994;15.2;7.4;10.4
83967;09/06/1994;18.5;4.8;10.9
83967;10/06/1994;22.6;6.2;13.24
83967;11/06/1994;23.7;9.4;14.5
83967;12/06/1994;25;8.8;15.28
83967;13/06/1994;24;10.4;16.06
83967;14/06/1994;24.5;10.8;16.1
83967;15/06/1994;24.4;12.8;16.94
83967;16/06/1994;20.6;14.2;17.52
83967;17/06/1994;30;15;20.18
83967;18/06/1994;19.8;14.8;16.8
83967;19/06/1994;18.5;14.6;16.3
83967;20/06/1994;22.1;13.3;17.48
83967;21/06/1994;20.7;14.8;16.54
83967;22/06/1994;17.8;10.5;13.68
83967;23/06/1994;17;8.4;11
83967;24/06/1994;14.5;10.4;11.34
83967;25/06/1994;10.5;6.7;7.68
83967;26/06/1994;14.8;2;9.2
83967;27/06/1994;15.6;4.6;10.26
83967;28/06/1994;16.8;2.8;8.04
83967;29/06/1994;20.2;2;10.84
83967;30/06/1994;26.2;9.2;17.04
83967;01/07/1994;22.5;12.6;15.3
83967;02/07/1994;13.4;10.8;11.44
83967;03/07/1994;15.6;9.4;12.68
83967;04/07/1994;15;12.5;13.22
83967;05/07/1994;16.6;11.8;14.04
83967;06/07/1994;16.3;13.6;14.96
83967;07/07/1994;15.5;10.2;11.66
83967;08/07/1994;10.5;4.4;6.22
83967;09/07/1994;9.6;3.6;7.08
83967;10/07/1994;12.2;5;7.6
83967;11/07/1994;17.3;2.4;9.22
83967;12/07/1994;21.7;6;12.38
83967;13/07/1994;22.7;8.6;15.06
83967;14/07/1994;23.8;12.8;17.2
83967;15/07/1994;27;12.8;18.24
83967;16/07/1994;29;14;20.12
83967;17/07/1994;28.7;15.6;21.34
83967;18/07/1994;26.5;15;19.44
83967;19/07/1994;29.7;18.1;23.8
83967;20/07/1994;30.5;;24.8
83967;21/07/1994;30;21;24.9
83967;22/07/1994;26.5;10.8;14.34
83967;23/07/1994;12;4.4;7.2
83967;24/07/1994;17.2;;8.6
83967;25/07/1994;14.5;9.2;12.12
83967;26/07/1994;16.1;10.4;13.3
83967;27/07/1994;23;12.4;17.32
83967;28/07/1994;27.5;14.8;19.78
83967;29/07/1994;19.4;16.3;17.64
83967;30/07/1994;18.9;16.2;17.46
83967;31/07/1994;23.6;16.5;18.7
83967;01/08/1994;31.5;14.2;22.62
83967;02/08/1994;20;10.4;13.52
83967;03/08/1994;14.5;9.6;11.62
83967;04/08/1994;17.5;6.4;10.42
83967;05/08/1994;20.6;8.5;13.64
83967;06/08/1994;21.6;8.2;13.96
83967;07/08/1994;22;10.8;15.32
83967;08/08/1994;25.5;11.8;17.18
83967;09/08/1994;23.2;13.6;17.12
83967;10/08/1994;16.6;9.8;11.48
83967;11/08/1994;18.7;6.4;11.66
83967;12/08/1994;23.2;7;13.98
83967;13/08/1994;26;8.6;16.52
83967;14/08/1994;21.4;14.2;16.22
83967;15/08/1994;14.6;11.7;12.66
83967;16/08/1994;15.5;8.3;10.56
83967;17/08/1994;16.5;4.5;10.66
83967;18/08/1994;23.3;8.8;15.38
83967;19/08/1994;28.3;12;19.82
83967;20/08/1994;22.2;13.8;16.96
83967;21/08/1994;28;16;21.18
83967;22/08/1994;24.8;13.8;16.92
83967;23/08/1994;15.3;8.3;10.52
83967;24/08/1994;18.1;6.2;11.18
83967;25/08/1994;24.3;12.9;17.04
83967;26/08/1994;18.7;15.7;16.5
83967;27/08/1994;18;10;13.32
83967;28/08/1994;17;13.4;15.84
83967;29/08/1994;28.6;12.5;20.04
83967;30/08/1994;26;17;19.4
83967;31/08/1994;18.2;17.3;17.68
83967;01/09/1994;29.8;15.6;20.44
83967;02/09/1994;17;11.3;13.22
83967;03/09/1994;18.2;8.4;11.96
83967;04/09/1994;20.8;7.8;14.04
83967;05/09/1994;25.2;10.3;16.94
83967;06/09/1994;29.4;14.5;21.4
83967;07/09/1994;21.3;11.1;14.08
83967;08/09/1994;14.2;7;9.4
83967;09/09/1994;15.8;7.4;11.12
83967;10/09/1994;21.8;10;15.42
83967;11/09/1994;25.2;13;17.42
83967;12/09/1994;26.8;12.5;19.4
83967;13/09/1994;21.8;12.4;18.12
83967;14/09/1994;19.9;14.8;17.26
83967;15/09/1994;20;14.4;16.14
83967;16/09/1994;19.7;10;14.42
83967;17/09/1994;24;11.6;17.36
83967;18/09/1994;30;15.8;21.8
83967;19/09/1994;32.8;17.2;24.26
83967;20/09/1994;35.6;19.4;26.56
83967;21/09/1994;36.5;20.5;25.96
83967;22/09/1994;28.2;18.7;21.98
83967;23/09/1994;36.6;16.8;26.24
83967;24/09/1994;38;20.6;28.16
83967;25/09/1994;27.4;16.5;19.42
83967;26/09/1994;22.4;16;17.56
83967;27/09/1994;20.4;13.2;15.12
83967;28/09/1994;25.4;11.8;18.24
83967;29/09/1994;28;12;19.92
83967;30/09/1994;24.2;17.9;19.5
83967;01/10/1994;22;17.3;18.46
83967;02/10/1994;18.9;15.2;16.74
83967;03/10/1994;20.8;16.4;18.24
83967;04/10/1994;24.7;15.8;19.3
83967;05/10/1994;27.8;15;20.68
83967;06/10/1994;24.4;15.3;19.1
83967;07/10/1994;24.5;14.2;18.66
83967;08/10/1994;29.4;13.4;21.56
83967;09/10/1994;30;18.3;23.26
83967;10/10/1994;22.6;16.4;18.74
83967;11/10/1994;23;14.8;18.68
83967;12/10/1994;24;12.4;18.8
83967;13/10/1994;22.4;17.5;18.66
83967;14/10/1994;25.2;16.3;19.5
83967;15/10/1994;28.2;16;21.06
83967;16/10/1994;33.2;17;25.58
83967;17/10/1994;25.8;19.8;21
83967;18/10/1994;22.5;18.7;20.08
83967;19/10/1994;29.8;19;23.14
83967;20/10/1994;22.8;17.4;19.28
83967;21/10/1994;22;16;17.5
83967;22/10/1994;24.5;16.5;19.64
83967;23/10/1994;18.6;15.6;17.32
83967;24/10/1994;26.8;18.1;21.38
83967;25/10/1994;24.5;17.2;19.44
83967;26/10/1994;26.2;14.5;20.04
83967;27/10/1994;25.9;13.6;19.66
83967;28/10/1994;26;14.6;18.24
83967;29/10/1994;17.4;9;13.36
83967;30/10/1994;26.4;10.5;18.82
83967;31/10/1994;22.2;17.2;19.24
83967;01/11/1994;23.2;17.7;20.1
83967;02/11/1994;27.4;15.6;20.68
83967;03/11/1994;29;14.5;21.62
83967;04/11/1994;24.8;17;20.74
83967;05/11/1994;26.4;19.1;21.74
83967;06/11/1994;20.8;16.4;17.8
83967;07/11/1994;24.2;15.8;20.12
83967;08/11/1994;29.7;19.4;22.42
83967;09/11/1994;24.8;18.3;21.24
83967;10/11/1994;24.1;15.4;19.38
83967;11/11/1994;27;16.9;20.82
83967;12/11/1994;25;17;20.54
83967;13/11/1994;26.5;19;22.08
83967;14/11/1994;30;22.1;24.02
83967;15/11/1994;31.5;20.5;25.2
83967;16/11/1994;31;21.4;24.44
83967;17/11/1994;22.3;15.6;18.62
83967;18/11/1994;21.2;16.4;17.74
83967;19/11/1994;22.8;13.3;17.78
83967;20/11/1994;24.4;12.2;18.12
83967;21/11/1994;26.4;12;19.24
83967;22/11/1994;26.6;11.8;19.32
83967;23/11/1994;26.4;13.4;19.28
83967;24/11/1994;30.4;12.6;21.28
83967;25/11/1994;33;24.3;26.16
83967;26/11/1994;31;19.2;23.24
83967;27/11/1994;22;17.6;19.24
83967;28/11/1994;28.2;18;22.86
83967;29/11/1994;25.4;18.3;21.54
83967;30/11/1994;30.3;15;23.02
83967;01/12/1994;34.7;17.1;25.8
83967;02/12/1994;37.5;20;24.98
83967;03/12/1994;37.2;20;26.56
83967;04/12/1994;24.2;18.8;20.4
83967;05/12/1994;25.2;15;20.36
83967;06/12/1994;31.2;18.4;24.12
83967;07/12/1994;27.6;18.8;21.88
83967;08/12/1994;30.5;13.8;22.58
83967;09/12/1994;33.6;16.8;24.68
83967;10/12/1994;36.2;18.2;27.2
83967;11/12/1994;39.5;19;29.1
83967;12/12/1994;39;22.8;30.52
83967;13/12/1994;37.8;24.4;28.4
83967;14/12/1994;33.4;24.1;27.38
83967;15/12/1994;30;23.1;25.06
83967;16/12/1994;29;20;24.52
83967;17/12/1994;30.4;21.9;24.62
83967;18/12/1994;25.6;16.3;21.18
83967;19/12/1994;27.2;18.7;22.74
83967;20/12/1994;32.2;20.1;25.82
83967;21/12/1994;30;21.8;24.48
83967;22/12/1994;32.8;20.8;25.12
83967;23/12/1994;31;20.6;25.32
83967;24/12/1994;33.4;19.9;26.14
83967;25/12/1994;35.2;20.1;26.98
83967;26/12/1994;32.2;22.4;25.88
83967;27/12/1994;36;21.5;27.94
83967;28/12/1994;36;22.9;28.02
83967;29/12/1994;27.9;22.7;24.08
83967;30/12/1994;29;22.7;24.9
83967;31/12/1994;28;21.1;24.42
