estacao;data;maxima;minima;media
83967;01/01/1966;31;20.1;25.06
83967;02/01/1966;33.6;21.5;26.94
83967;03/01/1966;31.4;22.6;25.96
83967;04/01/1966;26.6;22;23.12
83967;05/01/1966;28.9;18.6;23.58
83967;06/01/1966;30.1;20.4;24.98
83967;07/01/1966;33.1;21.6;25.22
83967;08/01/1966;30.5;21.6;24.6
83967;09/01/1966;31.2;21;25.02
83967;10/01/1966;24.4;18.2;20.4
83967;11/01/1966;25.6;13.9;20.36
83967;12/01/1966;26.8;17.4;22.34
83967;13/01/1966;27.6;18.7;23.1
83967;14/01/1966;26.9;19.6;22.86
83967;15/01/1966;27.6;19.4;23.32
83967;16/01/1966;28.4;18.4;23.64
83967;17/01/1966;33.9;19.4;26.58
83967;18/01/1966;29.8;23;25.72
83967;19/01/1966;33;22.4;27.02
83967;20/01/1966;35;23.1;26.7
83967;21/01/1966;29;22.8;25.84
83967;22/01/1966;29.6;22.6;25.58
83967;23/01/1966;30.7;21.9;25.96
83967;24/01/1966;27.6;23.1;25.06
83967;25/01/1966;28.3;21.8;24.18
83967;26/01/1966;28;20;23.48
83967;27/01/1966;30.9;19.2;24.9
83967;28/01/1966;34.6;22.3;27.34
83967;29/01/1966;31.7;25.2;27.34
83967;30/01/1966;31.2;22.8;25.28
83967;31/01/1966;28.1;22;24.7
83967;01/02/1966;30.7;22.2;25.94
83967;02/02/1966;32.9;23.7;26.64
83967;03/02/1966;30.1;22;25.58
83967;04/02/1966;34.8;21.9;28.58
83967;05/02/1966;35.6;25.8;30.16
83967;06/02/1966;33.1;20.8;25.12
83967;07/02/1966;33.7;21.9;26.46
83967;08/02/1966;27.1;21.6;23.38
83967;09/02/1966;23.9;16.3;19.4
83967;10/02/1966;26.9;17.7;22.64
83967;11/02/1966;25.9;21.4;23.12
83967;12/02/1966;27.4;21.1;23.7
83967;13/02/1966;26.9;18;22.54
83967;14/02/1966;28.1;21.6;23.46
83967;15/02/1966;25.9;21.3;23.24
83967;16/02/1966;28.6;21.6;24.38
