estacao;data;maxima;minima;media
83967;28/02/1968;29.1;19.1;23.8
83967;29/02/1968;30.1;21;24.3
83967;01/03/1968;32.3;20;24.9
83967;02/03/1968;31.5;19.6;23.98
83967;03/03/1968;31.3;21.2;25.02
83967;04/03/1968;32.7;20.6;25.54
83967;05/03/1968;34.4;20.8;27.52
83967;06/03/1968;35.5;23.3;28.26
83967;07/03/1968;30.5;22.6;25.66
83967;08/03/1968;29;23;25.32
83967;09/03/1968;34;22.3;27.22
83967;10/03/1968;27.2;22.8;24.68
83967;11/03/1968;28.9;20;23.46
83967;12/03/1968;30;17.8;23.28
83967;13/03/1968;32.2;18.3;24.14
83967;14/03/1968;35.4;20.8;27.76
83967;15/03/1968;28.4;21.4;23.04
83967;16/03/1968;24.2;17.4;20.04
83967;17/03/1968;23.5;16.4;19.46
83967;18/03/1968;27.6;15.5;20.98
83967;19/03/1968;27.6;16.8;22.12
83967;20/03/1968;28;18.8;22.2
83967;21/03/1968;26;18.9;21.66
83967;22/03/1968;27.6;17.2;21.8
83967;23/03/1968;28.6;19.9;23.18
83967;24/03/1968;33;20;26.12
83967;25/03/1968;29.1;22.3;24.4
83967;26/03/1968;27.4;20.8;23.28
83967;27/03/1968;23.2;17.2;19.28
83967;28/03/1968;24.5;15.3;20.08
83967;29/03/1968;22.7;19.2;20.42
83967;30/03/1968;27.3;19.2;22.82
83967;31/03/1968;23.6;17.6;19.2
83967;01/04/1968;22.9;13.8;17.94
83967;02/04/1968;22.3;15.9;18.52
83967;03/04/1968;24.1;15.7;19.16
83967;04/04/1968;21;15;16.96
83967;05/04/1968;19.6;10.6;14.5
83967;06/04/1968;19.4;12.6;16.16
83967;07/04/1968;23;12.4;16.68
83967;08/04/1968;25.3;11.4;17.7
83967;09/04/1968;26;11.7;18.3
83967;10/04/1968;28.8;13.6;20.04
83967;11/04/1968;30;14.3;21.42
83967;12/04/1968;25.2;17.2;19.24
83967;13/04/1968;21;11.6;15.52
83967;14/04/1968;21.6;11.4;15.76
83967;15/04/1968;24;11.6;17.04
83967;16/04/1968;21.3;11.8;16.34
83967;17/04/1968;23.9;12.2;17.42
83967;18/04/1968;28.9;13.4;20.5
83967;19/04/1968;22.3;17;18.38
83967;20/04/1968;20.5;13.8;15.98
83967;21/04/1968;19.6;9.4;13.84
83967;22/04/1968;22.7;8.6;14.54
83967;23/04/1968;21.8;10.6;15.2
83967;24/04/1968;19.5;9.4;14.06
83967;25/04/1968;23.3;10;15.58
83967;26/04/1968;25;10.3;16.86
83967;27/04/1968;20.3;13.6;17.3
83967;28/04/1968;20.9;16.4;18.22
83967;29/04/1968;20;14;15.64
83967;30/04/1968;15.9;11.2;12.7
83967;01/05/1968;17.8;8;12.66
83967;02/05/1968;20.2;7.4;12.74
83967;03/05/1968;23.2;8.2;14.2
83967;04/05/1968;24.3;8.8;14.46
83967;05/05/1968;25.1;10.2;16.82
83967;06/05/1968;24.5;12.4;17.26
83967;07/05/1968;26;12.6;18.24
83967;08/05/1968;26.5;15.1;19.72
83967;09/05/1968;24.4;15.4;17.76
83967;10/05/1968;24;9.3;16.46
83967;11/05/1968;22.6;14.2;16.78
83967;12/05/1968;23.2;8.2;14.84
83967;13/05/1968;27.3;10.2;17.3
83967;14/05/1968;18.6;11.8;13.96
83967;15/05/1968;15.9;10;11.44
83967;16/05/1968;14.7;6;10
83967;17/05/1968;17.7;6.6;11.86
83967;18/05/1968;17;6.8;11.88
83967;19/05/1968;16.4;6.9;10.22
83967;20/05/1968;19.9;5.4;10.98
83967;21/05/1968;15.2;6.4;10.14
83967;22/05/1968;16.2;5;9.44
83967;23/05/1968;17.8;4.9;11.26
83967;24/05/1968;21;8.3;14.1
83967;25/05/1968;20.2;13.8;16
83967;26/05/1968;20.1;12.9;15.76
83967;27/05/1968;22.8;13;16.54
83967;28/05/1968;17.6;13.4;14.72
83967;29/05/1968;17.1;10.6;13.36
83967;30/05/1968;20.2;8.1;12.82
83967;31/05/1968;21;8.9;13.62
83967;01/06/1968;18.3;10.9;13.8
83967;02/06/1968;21.2;12.6;16.08
83967;03/06/1968;23.7;14;17.34
83967;04/06/1968;24.6;14.8;18.2
83967;05/06/1968;21.8;14;16.72
83967;06/06/1968;16.2;14.4;14.92
83967;07/06/1968;17.8;13.6;15.52
83967;08/06/1968;17.9;12;14.3
83967;09/06/1968;20.4;10.8;14.52
83967;10/06/1968;19.2;12.2;14.8
83967;11/06/1968;19.9;12.4;15.42
83967;12/06/1968;23.5;14.2;18.44
83967;13/06/1968;25.5;17.2;19.72
83967;14/06/1968;25.3;15.8;19.7
83967;15/06/1968;20;14.6;15.96
83967;16/06/1968;19.3;10.2;14.74
83967;17/06/1968;26;13.4;18.8
83967;18/06/1968;20.9;10.2;13.5
83967;19/06/1968;16.5;8.6;11.7
83967;20/06/1968;17.7;5.8;11.06
83967;21/06/1968;19.5;5.6;10.7
83967;22/06/1968;19;6;11.98
83967;23/06/1968;18.5;10.2;14.62
83967;24/06/1968;18.8;13.2;14.68
83967;25/06/1968;16.3;8.7;11.5
83967;26/06/1968;17.5;5.2;10.38
83967;27/06/1968;19;6.2;11.54
83967;28/06/1968;19.3;11;14.14
83967;29/06/1968;16.4;10.4;12.78
83967;30/06/1968;18.6;10.8;14.12
83967;01/07/1968;21.1;11;15.1
83967;02/07/1968;24.4;11.2;16.72
83967;03/07/1968;26.3;10.7;16.48
83967;04/07/1968;24.2;12.4;16.56
83967;05/07/1968;15.8;11;12.36
83967;06/07/1968;17.3;6.5;11.44
83967;07/07/1968;17.9;9.4;13.5
83967;08/07/1968;17.2;14.4;16.16
83967;09/07/1968;16.9;12.8;14.3
83967;10/07/1968;15.3;8.1;10.36
83967;11/07/1968;16.3;4.6;10.14
83967;12/07/1968;19.5;5.4;10.9
83967;13/07/1968;22.5;7;14.5
83967;14/07/1968;24.8;12.4;17.64
83967;15/07/1968;26.3;13.3;18.04
83967;16/07/1968;26.4;14.1;18.34
83967;17/07/1968;21.5;12.7;16.44
83967;18/07/1968;17.5;13.3;15.64
83967;19/07/1968;18.5;14.8;16.3
83967;20/07/1968;22.2;14.2;17.72
83967;21/07/1968;18.4;15.6;16.52
83967;22/07/1968;21.3;14.9;17.08
83967;23/07/1968;22.4;13.2;16.32
83967;24/07/1968;18.7;12.6;15.62
83967;25/07/1968;21.3;14.6;16.86
83967;26/07/1968;21.3;15.1;17.04
83967;27/07/1968;22;10.4;15.08
83967;28/07/1968;21.7;9.2;14.42
83967;29/07/1968;23.9;9.2;15.46
83967;30/07/1968;24.7;10.9;16.92
83967;31/07/1968;21.2;12.1;15.98
83967;01/08/1968;22.4;11.2;15.92
83967;02/08/1968;22.8;11.4;16.38
83967;03/08/1968;18.2;12.2;15.1
83967;04/08/1968;15.9;13;14.68
83967;05/08/1968;19.2;13.2;15.76
83967;06/08/1968;20.6;11.8;16.16
83967;07/08/1968;18.2;13.7;15.66
83967;08/08/1968;19.5;14.6;16.62
83967;09/08/1968;19.3;14.1;15.2
83967;10/08/1968;18.4;9.2;12.78
83967;11/08/1968;19.8;7.4;13.12
83967;12/08/1968;22.3;9.2;14.58
83967;13/08/1968;23;9.7;15.56
83967;14/08/1968;19.2;11.9;14.56
83967;15/08/1968;21.8;12.9;16.44
83967;16/08/1968;23.2;12.1;16.7
83967;17/08/1968;25.5;13.4;18.66
83967;18/08/1968;28.8;11.8;19.36
83967;19/08/1968;27.4;14.8;20.64
83967;20/08/1968;27.8;14.9;20.44
83967;21/08/1968;21.4;13.6;15.9
83967;22/08/1968;18.2;8.1;12.8
83967;23/08/1968;23.5;11.2;16.5
83967;24/08/1968;24;11.4;16.72
83967;25/08/1968;25;10.6;16.8
83967;26/08/1968;24.6;10.5;17.5
83967;27/08/1968;26.4;11.9;18.98
83967;28/08/1968;22.9;13.3;18.62
83967;29/08/1968;21.5;15.2;17.74
83967;30/08/1968;19.4;11.7;15.22
83967;31/08/1968;20.5;11.9;14.92
83967;01/09/1968;20;11.8;14.12
83967;02/09/1968;16.6;5.4;10.4
83967;03/09/1968;17.4;5.3;10.74
83967;04/09/1968;22.4;5.4;13.44
83967;05/09/1968;25.7;8.2;17.06
83967;06/09/1968;28.2;11.5;18.66
83967;07/09/1968;30.6;11.6;19.52
83967;08/09/1968;32.7;12.4;21.78
83967;09/09/1968;34.8;16.4;25.2
83967;10/09/1968;30.1;18.2;21.58
83967;11/09/1968;18.2;13.4;15.46
83967;12/09/1968;15;12.4;13.44
83967;13/09/1968;17.8;12.9;15.02
83967;14/09/1968;14.9;13;13.94
83967;15/09/1968;20.4;13.8;16.24
83967;16/09/1968;16.5;12.6;14.58
83967;17/09/1968;20.1;13.2;15.7
83967;18/09/1968;25;11.6;18.12
83967;19/09/1968;22.3;14.6;18.02
83967;20/09/1968;17.2;14;14.98
83967;21/09/1968;18.5;10;13.54
83967;22/09/1968;21.8;7.2;14.44
83967;23/09/1968;26.2;10.5;18.26
83967;24/09/1968;26.2;12.2;18.76
83967;25/09/1968;25.4;16.2;19.88
83967;26/09/1968;22.1;18.3;19.76
83967;27/09/1968;24.6;14.4;18.9
83967;28/09/1968;21.8;12.6;18.96
83967;29/09/1968;20.6;14.2;16.28
83967;30/09/1968;21.1;10.7;15.6
83967;01/10/1968;27.3;10.4;18.7
83967;02/10/1968;31;14.2;21.22
83967;03/10/1968;25.7;15.9;20.44
83967;04/10/1968;30;16.5;22.26
83967;05/10/1968;30;19.1;22.78
83967;06/10/1968;24.7;19.6;21.7
83967;07/10/1968;22.5;20;21.18
83967;08/10/1968;21.7;16.7;18.32
83967;09/10/1968;21.3;15.1;18.22
83967;10/10/1968;23.5;14.8;19.06
83967;11/10/1968;18.6;16;16.84
83967;12/10/1968;21.9;14.7;17.3
83967;13/10/1968;21;15;16.92
83967;14/10/1968;21;12.2;16.38
83967;15/10/1968;22.8;11.7;17.06
83967;16/10/1968;21.3;14.6;18.26
83967;17/10/1968;26.5;14.8;19.28
83967;18/10/1968;18.4;12.8;15.08
83967;19/10/1968;20.4;10.1;14.7
83967;20/10/1968;23.4;9.4;16.64
83967;21/10/1968;26;10.2;18.28
83967;22/10/1968;28.5;15.3;21.04
83967;23/10/1968;30;17.4;23.14
83967;24/10/1968;29.9;18;23.78
83967;25/10/1968;33.8;20.4;24.84
83967;26/10/1968;22.7;18.4;19.38
83967;27/10/1968;26.2;17.8;21.4
83967;28/10/1968;24.6;20;22.44
83967;29/10/1968;23.7;18.2;20.14
83967;30/10/1968;24.4;12.2;18.56
83967;31/10/1968;27.6;16;21.44
83967;01/11/1968;32.5;19.4;24.3
83967;02/11/1968;32.4;20;25.98
83967;03/11/1968;24.3;21.6;22.82
83967;04/11/1968;23.2;21;21.6
83967;05/11/1968;28.9;19.8;23.38
83967;06/11/1968;31.8;20.6;24.76
83967;07/11/1968;22.8;19.1;20.62
83967;08/11/1968;28;17;21.56
83967;09/11/1968;30.8;19.6;24.56
83967;10/11/1968;24.9;19.6;21.98
83967;11/11/1968;24;14.8;19.2
83967;12/11/1968;27.3;13.8;20.34
83967;13/11/1968;29.7;16;22.14
83967;14/11/1968;32.4;16.7;25.06
83967;15/11/1968;26.4;20.6;22.64
83967;16/11/1968;26.8;15.8;20.76
83967;17/11/1968;30.1;16.8;23.18
83967;18/11/1968;27.7;19.6;23.22
83967;19/11/1968;28.6;20.5;23.38
83967;20/11/1968;30.4;18.4;23.84
83967;21/11/1968;31.7;20;24.7
83967;22/11/1968;29.3;19.1;24
83967;23/11/1968;33.5;18.7;25.68
83967;24/11/1968;32.7;21.4;25.5
83967;25/11/1968;28.3;20;23.06
83967;26/11/1968;31.2;18.8;24.48
83967;27/11/1968;33.2;19.8;25.72
83967;28/11/1968;31.1;21.6;25.9
83967;29/11/1968;33.3;22;27.06
83967;30/11/1968;27.4;22.5;24.22
83967;01/12/1968;27.6;19.4;22.48
83967;02/12/1968;28.6;17.4;22.04
83967;03/12/1968;31.2;17.6;23.84
83967;04/12/1968;34.1;18.2;25.58
83967;05/12/1968;32.2;18;23.48
83967;06/12/1968;25.7;18.3;21.52
83967;07/12/1968;29.2;15.6;22.02
83967;08/12/1968;28.7;17.4;22.74
83967;09/12/1968;28.5;19.5;23.32
83967;10/12/1968;32.2;19.9;25.34
83967;11/12/1968;35.8;21.1;27.1
83967;12/12/1968;38.2;22.9;30.22
83967;13/12/1968;31.2;22;25.66
83967;14/12/1968;37.2;20.4;28.84
83967;15/12/1968;34.2;21.2;26.24
83967;16/12/1968;29.4;21;24.32
83967;17/12/1968;25.7;16.2;20.86
83967;18/12/1968;30.4;15.6;23.2
83967;19/12/1968;33.2;22;25.88
83967;20/12/1968;25.8;20.6;22.96
83967;21/12/1968;28.5;21.4;24.1
83967;22/12/1968;23.9;21.4;22.46
83967;23/12/1968;25.2;20.4;22.6
83967;24/12/1968;22.2;19.4;20.04
83967;25/12/1968;22.3;18.1;20.28
83967;26/12/1968;28.8;16.6;22.96
83967;27/12/1968;32.2;18.7;24.14
83967;28/12/1968;26.3;19.2;22.3
83967;29/12/1968;28.8;18;22.88
83967;30/12/1968;32.3;19.8;25.9
83967;31/12/1968;32.8;23;27.76
