estacao;data;maxima;minima;media
83967;01/01/1961;33.8;22.2;27.08
83967;02/01/1961;34.7;22.5;28.06
83967;03/01/1961;27.7;23.1;24.32
83967;04/01/1961;29.4;20.6;23.56
83967;05/01/1961;32.5;18.8;25.22
83967;06/01/1961;26.2;21.9;23.06
83967;07/01/1961;27.8;15.2;21.34
83967;08/01/1961;33.1;16.4;23.86
83967;09/01/1961;35.7;20.6;27.2
83967;10/01/1961;26.7;20.7;22.84
83967;11/01/1961;28;19.9;23.08
83967;12/01/1961;32.6;19.6;25.4
83967;13/01/1961;36.4;21.4;28.44
83967;14/01/1961;36.5;25.4;30.34
83967;15/01/1961;37.5;25.3;30.8
83967;16/01/1961;37.4;24.8;30.08
83967;17/01/1961;31.4;23.4;26.42
83967;18/01/1961;27.4;22.6;24.36
83967;19/01/1961;32.4;22;26.46
83967;20/01/1961;37.4;21.8;29.6
83967;21/01/1961;31.1;24.2;26.14
83967;22/01/1961;26.8;22.1;23.5
83967;23/01/1961;30.5;19.4;23.9
83967;24/01/1961;32;18.2;24.12
83967;25/01/1961;24.6;21.2;22.24
83967;26/01/1961;26.2;18;21.2
83967;27/01/1961;27.6;18.4;22.56
83967;28/01/1961;28.9;18;23.2
83967;29/01/1961;31.8;20.6;24.8
83967;30/01/1961;33.6;20.5;25.94
83967;31/01/1961;36.4;20.5;27.66
83967;01/02/1961;35.8;22;26.76
83967;02/02/1961;32.6;21.5;25.68
83967;03/02/1961;29.5;22.4;25.22
83967;04/02/1961;29.9;19.8;24.26
83967;05/02/1961;31.6;21.4;25.36
83967;06/02/1961;33.6;22.8;26.28
83967;07/02/1961;28.4;22.6;25.64
83967;08/02/1961;28.4;23;24.56
83967;09/02/1961;30.6;18.9;23.98
83967;10/02/1961;34.9;20.1;27.06
83967;11/02/1961;29.7;22.1;25.04
83967;12/02/1961;32.3;18.4;25.38
83967;13/02/1961;26.9;21.8;23.42
83967;14/02/1961;27.7;18.2;22.74
83967;15/02/1961;30.9;20.2;24.38
83967;16/02/1961;31;20.7;24.86
83967;17/02/1961;32.6;20.1;25.58
83967;18/02/1961;32.6;22.2;26.28
83967;19/02/1961;32.9;21.7;26.16
83967;20/02/1961;35;22.4;28.14
83967;21/02/1961;35.9;22;27.06
83967;22/02/1961;34.8;22.6;26.24
83967;23/02/1961;30.4;23;26.24
83967;24/02/1961;29.8;23.7;25.96
83967;25/02/1961;35.2;23.4;28.12
83967;26/02/1961;27.4;23.3;24.28
83967;27/02/1961;25;20.9;21.9
83967;28/02/1961;26.4;17.7;21.74
83967;01/03/1961;28.7;17.5;22.6
83967;02/03/1961;31.6;18;24.22
83967;03/03/1961;34.6;20;24.96
83967;04/03/1961;28.4;21.7;24.36
83967;05/03/1961;24;19.3;20.3
83967;06/03/1961;24.4;17.8;20.64
83967;07/03/1961;28.1;17.8;22.62
83967;08/03/1961;25.5;19.8;22.3
83967;09/03/1961;32.1;19.8;25.78
83967;10/03/1961;35.3;22;26.1
83967;11/03/1961;24.2;22;22.88
83967;12/03/1961;27.8;21;23.8
83967;13/03/1961;26.5;21.5;22.92
83967;14/03/1961;28.9;18.5;22.4
83967;15/03/1961;31.2;17.7;24.18
83967;16/03/1961;25.1;21;22.38
83967;17/03/1961;21.3;17.2;18.44
83967;18/03/1961;21.2;13;17.42
83967;19/03/1961;23.3;14.2;18.94
83967;20/03/1961;22.7;18.2;20.16
83967;21/03/1961;27.8;18.2;21.84
83967;22/03/1961;31.1;16.4;22.86
83967;23/03/1961;33.2;18.2;24.88
83967;24/03/1961;34.8;19.8;26.68
83967;25/03/1961;27.2;20.8;22.56
83967;26/03/1961;24;19.8;21.2
83967;27/03/1961;24.3;15.8;19.74
83967;28/03/1961;25.7;16.6;20.42
83967;29/03/1961;27.3;16.1;21.48
83967;30/03/1961;28.8;17.7;22.14
83967;31/03/1961;28.5;16.6;22.26
83967;01/04/1961;26.6;18;22.2
83967;02/04/1961;25.9;19.7;21.78
83967;03/04/1961;27.7;18.3;22.16
83967;04/04/1961;27.3;19.2;22.98
83967;05/04/1961;27.3;18.8;21.78
83967;06/04/1961;22;16.2;17.68
83967;07/04/1961;27.6;12.6;19.48
83967;08/04/1961;31;15.4;23.04
83967;09/04/1961;25.6;19.9;21.5
83967;10/04/1961;26.3;19;22.18
83967;11/04/1961;22.2;20.2;20.84
83967;12/04/1961;22.8;18.8;20.6
83967;13/04/1961;21.8;17.9;19.82
83967;14/04/1961;24.7;18.1;20.72
83967;15/04/1961;22;19;20.04
83967;16/04/1961;26.2;19.6;21.96
83967;17/04/1961;24.3;21.2;22.26
83967;18/04/1961;24.6;19.8;21.1
83967;19/04/1961;21.8;15.2;18.32
83967;20/04/1961;22.1;12.8;16.86
83967;21/04/1961;26;14.4;19.8
83967;22/04/1961;23.8;16.8;19.8
83967;23/04/1961;25;16.6;19.6
83967;24/04/1961;21.2;14.1;15.84
83967;25/04/1961;19.1;9.6;14.14
83967;26/04/1961;21.4;10.4;14.8
83967;27/04/1961;23.5;11.6;17
83967;28/04/1961;21.9;13.9;16
83967;29/04/1961;19.5;10.4;14.62
83967;30/04/1961;25;11.7;17.28
83967;01/05/1961;21.7;13.4;16.74
83967;02/05/1961;23.6;13.5;17.94
83967;03/05/1961;23.2;16.4;18.88
83967;04/05/1961;25.5;14.4;19.1
83967;05/05/1961;26.2;15.6;20.04
83967;06/05/1961;24.5;18.6;20.94
83967;07/05/1961;26.3;19.6;21.5
83967;08/05/1961;20.8;15.5;17.08
83967;09/05/1961;23.8;15.1;17.58
83967;10/05/1961;21.5;13;17.56
83967;11/05/1961;25.2;17;19.92
83967;12/05/1961;27.2;14.9;19.46
83967;13/05/1961;27.2;14.4;19.52
83967;14/05/1961;23.9;15.6;19.32
83967;15/05/1961;23.3;15.2;18.92
83967;16/05/1961;20.3;19;19.3
83967;17/05/1961;20.4;18.2;19.08
83967;18/05/1961;21.4;17.5;18.58
83967;19/05/1961;18;12.2;14.04
83967;20/05/1961;16.1;8.2;10.86
83967;21/05/1961;20.8;6.5;12.58
83967;22/05/1961;23.4;9;14.88
83967;23/05/1961;24.4;11;15.84
83967;24/05/1961;22.8;11.8;16.4
83967;25/05/1961;22;13.3;16.86
83967;26/05/1961;24.2;13.6;16.84
83967;27/05/1961;25;11.8;16.74
83967;28/05/1961;23.8;13;17.74
83967;29/05/1961;26.4;13.1;17.96
83967;30/05/1961;25.9;12.8;17.46
83967;31/05/1961;27.6;11.9;18.96
83967;01/06/1961;21.2;15.2;17.84
83967;02/06/1961;22.8;14.7;18.36
83967;03/06/1961;28.2;15.4;21.36
83967;04/06/1961;26.1;14.6;18.7
83967;05/06/1961;16.2;13.5;15.06
83967;06/06/1961;24.5;15.5;19.64
83967;07/06/1961;28.9;15.5;21.52
83967;08/06/1961;29.6;16.4;21.6
83967;09/06/1961;27.4;17.6;20.64
83967;10/06/1961;19.7;14.8;16.42
83967;11/06/1961;15.3;12.6;13.82
83967;12/06/1961;14.1;11;12.22
83967;13/06/1961;12.4;9.2;10.12
83967;14/06/1961;11.3;6.4;7.82
83967;15/06/1961;11.8;3.8;7.02
83967;16/06/1961;12.5;1.4;5.88
83967;17/06/1961;16.4;0.8;7.56
83967;18/06/1961;16.5;3.5;9.94
83967;19/06/1961;17.3;11.3;13.54
83967;20/06/1961;15.2;13;13.96
83967;21/06/1961;18.2;13.5;15.16
83967;22/06/1961;20.9;13.2;15.66
83967;23/06/1961;16.5;12.4;13.82
83967;24/06/1961;20.7;10.8;13.98
83967;25/06/1961;25.2;9.4;16
83967;26/06/1961;28.7;13.4;20.78
83967;27/06/1961;29.9;16.6;22.38
83967;28/06/1961;29.4;16.6;21.8
83967;29/06/1961;22.1;13.1;16.52
83967;30/06/1961;20;16.4;18.24
83967;01/07/1961;25.3;15;18.82
83967;02/07/1961;19;14.7;15.82
83967;03/07/1961;15.1;12.8;13.78
83967;04/07/1961;23;13;17.78
83967;05/07/1961;27.3;13.4;18.54
83967;06/07/1961;25.2;13.7;16.66
83967;07/07/1961;13.9;10.6;12.14
83967;08/07/1961;14.5;11;11.98
83967;09/07/1961;13.2;9.3;10.98
83967;10/07/1961;20.2;8;13.6
83967;11/07/1961;22.6;11.2;15.84
83967;12/07/1961;25.3;14.8;18.62
83967;13/07/1961;22;15.5;17.7
83967;14/07/1961;17.5;14.2;14.96
83967;15/07/1961;20.7;13.8;17.1
83967;16/07/1961;21;15.5;17.7
83967;17/07/1961;19.7;14.6;16.94
83967;18/07/1961;23.4;13.2;17.24
83967;19/07/1961;29.5;13.4;20.66
83967;20/07/1961;30.5;14.5;21.96
83967;21/07/1961;24.1;16.1;18.6
83967;22/07/1961;19.2;10.6;13.44
83967;23/07/1961;21.7;8.8;13.56
83967;24/07/1961;23.8;9.8;16
83967;25/07/1961;27.4;13.4;17.16
83967;26/07/1961;15.1;8.4;10.1
83967;27/07/1961;14;6.8;9.12
83967;28/07/1961;12.9;3.5;7.36
83967;29/07/1961;16.7;3;9.78
83967;30/07/1961;19.9;8.5;12.96
83967;31/07/1961;14.4;10.4;12.6
83967;01/08/1961;19.4;11.9;14.86
83967;02/08/1961;21.4;12.7;15.62
83967;03/08/1961;22.6;11.5;15.3
83967;04/08/1961;23.7;11;16.08
83967;05/08/1961;26.7;11.4;17.42
