estacao;data;maxima;minima;media
83967;01/01/1986;;;
83967;02/01/1986;;;
83967;03/01/1986;;;
83967;04/01/1986;;;
83967;05/01/1986;;;
83967;06/01/1986;;;
83967;07/01/1986;;;
83967;08/01/1986;;;
83967;09/01/1986;;;
83967;10/01/1986;;;
83967;11/01/1986;;;
83967;12/01/1986;;;
83967;13/01/1986;;;
83967;14/01/1986;;;
83967;15/01/1986;;;
83967;16/01/1986;;;
83967;17/01/1986;;;
83967;18/01/1986;;;
83967;19/01/1986;;;
83967;20/01/1986;;;
83967;21/01/1986;;;
83967;22/01/1986;;;
83967;23/01/1986;;;
83967;24/01/1986;;;
83967;25/01/1986;;;
83967;26/01/1986;;;
83967;27/01/1986;;;
83967;28/01/1986;;;
83967;29/01/1986;;;
83967;30/01/1986;;;
83967;31/01/1986;;;
83967;01/02/1986;;;
83967;02/02/1986;;;
83967;03/02/1986;;;
83967;04/02/1986;;;
83967;05/02/1986;;;
83967;06/02/1986;;;
83967;07/02/1986;;;
83967;08/02/1986;;;
83967;09/02/1986;;;
83967;10/02/1986;;;
83967;11/02/1986;;;
83967;12/02/1986;;;
83967;13/02/1986;;;
83967;14/02/1986;;;
83967;15/02/1986;;;
83967;16/02/1986;;;
83967;17/02/1986;;;
83967;18/02/1986;;;
83967;19/02/1986;;;
83967;20/02/1986;;;
83967;21/02/1986;;;
83967;22/02/1986;;;
83967;23/02/1986;;;
83967;24/02/1986;;;
83967;25/02/1986;;;
83967;26/02/1986;;;
83967;27/02/1986;;;
83967;28/02/1986;;;
83967;01/03/1986;;;
83967;02/03/1986;;;
83967;03/03/1986;;;
83967;04/03/1986;;;
83967;05/03/1986;;;
83967;06/03/1986;;;
83967;07/03/1986;;;
83967;08/03/1986;;;
83967;09/03/1986;;;
83967;10/03/1986;;;
83967;11/03/1986;;;
83967;12/03/1986;;;
83967;13/03/1986;;;
83967;14/03/1986;;;
83967;15/03/1986;;;
83967;16/03/1986;;;
83967;17/03/1986;;;
83967;18/03/1986;;;
83967;19/03/1986;;;
83967;20/03/1986;;;
83967;21/03/1986;;;
83967;22/03/1986;;;
83967;23/03/1986;;;
83967;24/03/1986;;;
83967;25/03/1986;;;
83967;26/03/1986;;;
83967;27/03/1986;;;
83967;28/03/1986;;;
83967;29/03/1986;;;
83967;30/03/1986;;;
83967;31/03/1986;;;
83967;01/04/1986;;;
83967;02/04/1986;;;
83967;03/04/1986;;;
83967;04/04/1986;;;
83967;05/04/1986;;;
83967;06/04/1986;;;
83967;07/04/1986;;;
83967;08/04/1986;;;
83967;09/04/1986;;;
83967;10/04/1986;;;
83967;11/04/1986;;;
83967;12/04/1986;;;
