estacao;data;maxima;minima;media
83967;01/01/2005;30.8;21;25.28
83967;02/01/2005;34.5;21.3;26.84
83967;03/01/2005;27;23.4;24.36
83967;04/01/2005;32.6;22.3;26.48
83967;05/01/2005;31.5;22;26.04
83967;06/01/2005;34.4;23.5;27.42
83967;07/01/2005;35.2;22.2;27.08
83967;08/01/2005;35.6;23;27.9
83967;09/01/2005;39.2;24;28.52
83967;10/01/2005;31.7;20.8;25.44
83967;11/01/2005;31.7;24;26.3
83967;12/01/2005;33.6;22;26.44
83967;13/01/2005;33.8;19.5;25.94
83967;14/01/2005;36;21;27.48
83967;15/01/2005;27;23;24.2
83967;16/01/2005;28;18.9;22.94
83967;17/01/2005;30.4;15;22.36
83967;18/01/2005;32.4;18;24.36
83967;19/01/2005;31.8;20.4;24.94
83967;20/01/2005;30.5;19;23.22
83967;21/01/2005;29;17;22.4
83967;22/01/2005;34.4;17.1;25.02
83967;23/01/2005;34.2;21;26.36
83967;24/01/2005;30.6;23;26.48
83967;25/01/2005;26.6;20.4;22.6
83967;26/01/2005;27;15;20.96
83967;27/01/2005;30.2;14.5;22.46
83967;28/01/2005;32;19.6;24.94
83967;29/01/2005;34.3;22;27.3
83967;30/01/2005;36;22.4;27.92
83967;31/01/2005;36.8;24;28.56
83967;01/02/2005;26.8;19.8;21.84
83967;02/02/2005;22.7;18.3;19.42
83967;03/02/2005;23.2;17.8;20.04
83967;04/02/2005;29.5;18.5;23.42
83967;05/02/2005;31.6;21.3;25.16
83967;06/02/2005;33.6;19.8;25.34
83967;07/02/2005;33.3;18.9;24.64
83967;08/02/2005;33.2;19.5;25.06
83967;09/02/2005;34.4;19.5;26.54
83967;10/02/2005;34.3;22.9;26.94
83967;11/02/2005;28.9;21.6;23.74
83967;12/02/2005;28.4;20.4;23.06
83967;13/02/2005;29.4;20.3;24.2
83967;14/02/2005;28.8;20.7;23.76
83967;15/02/2005;28.5;20.1;23.52
83967;16/02/2005;29.2;20.6;23.48
83967;17/02/2005;30.7;19.9;24.94
83967;18/02/2005;31.4;23.3;25.86
83967;19/02/2005;33.3;23.2;26.56
83967;20/02/2005;32.4;22.9;25.78
83967;21/02/2005;31.4;20.9;24.94
83967;22/02/2005;32.5;21.8;25.64
83967;23/02/2005;31.5;23.1;25.94
83967;24/02/2005;33;22.3;26.24
