estacao;data;maxima;minima;media
83967;01/01/2002;31.4;22.6;26.94
83967;02/01/2002;29.2;23;25.18
83967;03/01/2002;30.2;20;24.66
83967;04/01/2002;29;21.5;24.02
83967;05/01/2002;28.2;20.8;23.92
83967;06/01/2002;31.2;21;25.88
83967;07/01/2002;29.4;21;24.9
83967;08/01/2002;30.6;20.6;25
83967;09/01/2002;29.9;21;24.9
83967;10/01/2002;29.6;21.9;25.3
83967;11/01/2002;32.3;22.8;26.5
83967;12/01/2002;32.6;22.3;26.48
83967;13/01/2002;30;22.2;25.32
83967;14/01/2002;31;22;24.7
83967;15/01/2002;27.2;20.7;22.38
83967;16/01/2002;26.8;16.7;21.44
83967;17/01/2002;27.5;16.4;21.74
83967;18/01/2002;28;17;22.14
83967;19/01/2002;30.8;18;23.48
83967;20/01/2002;36;20;27.06
83967;21/01/2002;32.6;22.6;27.36
83967;22/01/2002;29.2;22.2;24.76
83967;23/01/2002;32.6;21;26.28
83967;24/01/2002;31.8;21.8;25.56
83967;25/01/2002;30.6;20;23.56
83967;26/01/2002;28.8;21;24.84
83967;27/01/2002;27.8;23;24.78
83967;28/01/2002;32;22;26.34
83967;29/01/2002;35;21;27.32
83967;30/01/2002;35.6;19.7;27.08
83967;31/01/2002;26.6;23.2;24.5
83967;01/02/2002;29.1;20.4;24.38
83967;02/02/2002;27.4;18.2;21.88
83967;03/02/2002;26.4;18.1;21.76
83967;04/02/2002;30.4;16.6;22.88
83967;05/02/2002;31.3;18.1;24.28
83967;06/02/2002;27.6;20;22.88
83967;07/02/2002;28.2;19.3;22.02
83967;08/02/2002;30.2;19.4;22.88
83967;09/02/2002;30.5;18.9;22.64
83967;10/02/2002;29.4;18.8;22.72
83967;11/02/2002;32;18.7;24.7
83967;12/02/2002;30.4;21.3;24.22
83967;13/02/2002;30.4;20.2;23.44
83967;14/02/2002;31.6;20.3;25
83967;15/02/2002;30.5;21.4;24.56
83967;16/02/2002;28.2;19.9;23.3
83967;17/02/2002;26.2;19.6;21.92
83967;18/02/2002;29.6;19.7;23.66
83967;19/02/2002;29;20.5;24.34
83967;20/02/2002;30.4;22;24.74
83967;21/02/2002;33.3;21.6;26.02
83967;22/02/2002;30;22.4;24.56
83967;23/02/2002;30.3;19.3;23.12
83967;24/02/2002;26.6;17.1;20.64
83967;25/02/2002;30.4;15;22.68
83967;26/02/2002;33.8;18.8;25.92
83967;27/02/2002;35.6;21.9;28.34
83967;28/02/2002;35;24.2;29.24
83967;01/03/2002;29.6;20.3;22.9
83967;02/03/2002;25.2;18.6;21.8
83967;03/03/2002;32.4;20.2;25.2
83967;04/03/2002;35.2;22;28.56
