estacao;data;maxima;minima;media
83967;19/03/2003;;;26.2
83967;20/03/2003;;;24.72
83967;21/03/2003;;18.3;19.86
83967;22/03/2003;25;14.9;19.02
83967;23/03/2003;25.8;14.6;19.76
83967;24/03/2003;27;17.1;21.14
83967;25/03/2003;26.6;17.7;21.62
83967;26/03/2003;26.6;19.6;21.78
83967;27/03/2003;29.8;18.6;22.88
83967;28/03/2003;30.2;17.7;23.06
83967;29/03/2003;32;19;24.96
83967;30/03/2003;31.8;20.7;24.7
83967;31/03/2003;25;21.3;22.02
83967;01/04/2003;24.8;18.5;20.22
83967;02/04/2003;24.5;16;19.7
83967;03/04/2003;24.2;14.6;19.72
83967;04/04/2003;24.3;18;20.82
83967;05/04/2003;23.2;17;18.96
83967;06/04/2003;24.1;16.8;18.84
83967;07/04/2003;25.1;14.4;18.98
83967;08/04/2003;27.2;13.8;19.84
83967;09/04/2003;27.7;16;21.52
83967;10/04/2003;23.4;18.4;18.92
83967;11/04/2003;20.4;11.8;15.92
83967;12/04/2003;20.6;10.9;15.34
83967;13/04/2003;22.6;10.8;15.92
83967;14/04/2003;27.2;13.4;19.32
83967;15/04/2003;28.2;14;20.36
83967;16/04/2003;29.8;14.2;20.36
83967;17/04/2003;29.6;15.8;21.44
83967;18/04/2003;29;20;22.58
83967;19/04/2003;21.4;19.1;19.06
83967;20/04/2003;22.4;13.4;16.24
83967;21/04/2003;27;10.8;18.34
83967;22/04/2003;31.2;15;23
83967;23/04/2003;31.4;18.5;24.02
83967;24/04/2003;28.3;20.1;23
83967;25/04/2003;25.4;21;22.02
83967;26/04/2003;24.2;19.8;21.48
83967;27/04/2003;23.4;19.4;20.24
83967;28/04/2003;22.4;18.4;19.96
83967;29/04/2003;21.2;19.4;19.88
83967;30/04/2003;22.8;18.6;20.62
83967;01/05/2003;22.3;18.8;19.44
83967;02/05/2003;21.2;13;16.24
83967;03/05/2003;20.4;10.9;14.38
83967;04/05/2003;23.2;10.8;16.64
83967;05/05/2003;23.6;15;18.28
83967;06/05/2003;18.6;14;14.76
83967;07/05/2003;17;11.7;14.3
83967;08/05/2003;19.8;13;15.28
83967;09/05/2003;21.6;12.3;15.46
83967;10/05/2003;24.2;14;17.54
83967;11/05/2003;25.6;12;17.96
83967;12/05/2003;26.2;12;17.8
83967;13/05/2003;23.6;13.5;17.64
83967;14/05/2003;27.4;16;20.68
83967;15/05/2003;28.6;17;21.48
83967;16/05/2003;28.4;17.3;21.84
83967;17/05/2003;28.8;18;23.36
83967;18/05/2003;25.4;21;21.46
83967;19/05/2003;24.4;19.7;21.14
83967;20/05/2003;24.7;18.4;20.32
83967;21/05/2003;29;17.4;21.04
83967;22/05/2003;31;18;21.62
83967;23/05/2003;20;17.5;17.42
83967;24/05/2003;17;11.7;14.46
83967;25/05/2003;15.8;10;11.76
83967;26/05/2003;18.6;5.8;11.64
83967;27/05/2003;18.6;8.7;11.64
83967;28/05/2003;20;7.7;12.58
83967;29/05/2003;22.4;9;13.96
83967;30/05/2003;26;11;17.1
83967;31/05/2003;24.4;11.3;16.76
83967;01/06/2003;19.9;13.5;17
83967;02/06/2003;27.4;16;20.38
83967;03/06/2003;15.2;14.8;14.74
83967;04/06/2003;18.1;12.2;14.22
83967;05/06/2003;18.8;13.6;16.36
83967;06/06/2003;21.2;15;16.2
83967;07/06/2003;15.6;13.4;13.32
83967;08/06/2003;15.8;8.1;10.74
83967;09/06/2003;19.2;10;14.76
83967;10/06/2003;27.2;15;18.56
83967;11/06/2003;20.1;17;17.54
83967;12/06/2003;20.4;9.8;14.62
83967;13/06/2003;21.8;15.1;16.88
83967;14/06/2003;19;12;14.8
83967;15/06/2003;27.2;13.4;19.64
83967;16/06/2003;17.8;17.2;16.52
83967;17/06/2003;18;14.9;16.1
83967;18/06/2003;18.8;16;17.28
83967;19/06/2003;18.8;17.2;17.06
83967;20/06/2003;22.8;15.2;17.3
83967;21/06/2003;18.8;13;15.84
83967;22/06/2003;22;12.8;15.62
83967;23/06/2003;27.8;12;18.76
83967;24/06/2003;19.3;16.4;17.18
83967;25/06/2003;23.6;15.6;18.16
83967;26/06/2003;22.1;16;17.9
83967;27/06/2003;24.6;16.5;18.7
83967;28/06/2003;22.8;14.5;18.34
83967;29/06/2003;18.2;14.4;15.28
83967;30/06/2003;22.3;11;15.08
83967;01/07/2003;22.6;11;16.1
83967;02/07/2003;18.4;14.6;15.36
83967;03/07/2003;23.4;13;16.78
83967;04/07/2003;26;13.4;18.24
83967;05/07/2003;19.4;16.8;16.88
83967;06/07/2003;15.9;11.8;13.78
83967;07/07/2003;15.6;13.8;14.36
83967;08/07/2003;21.6;12.7;16.46
83967;09/07/2003;15;13.3;11.92
83967;10/07/2003;12.6;3;7.2
83967;11/07/2003;13;5;8
83967;12/07/2003;13.5;2.4;6.7
83967;13/07/2003;17.2;3;9.72
83967;14/07/2003;22.2;8.4;15.12
83967;15/07/2003;19.2;15;16.28
83967;16/07/2003;19.2;11;12.46
83967;17/07/2003;16.4;3.9;9.3
83967;18/07/2003;24.4;8.6;15.44
83967;19/07/2003;27.2;14.4;19.44
83967;20/07/2003;30.7;16.5;23.24
83967;21/07/2003;25.4;12.2;14.36
83967;22/07/2003;15;9.9;13.1
83967;23/07/2003;19.4;12.8;15.64
83967;24/07/2003;17.6;13.3;14.5
83967;25/07/2003;15.6;13.8;14.6
83967;26/07/2003;18.6;14.5;16.06
83967;27/07/2003;23.5;15.9;17.72
83967;28/07/2003;24.5;14.8;17.66
83967;29/07/2003;26.2;15;19.46
83967;30/07/2003;21.1;11.7;14.28
83967;31/07/2003;21.1;8.6;13.24
83967;01/08/2003;21.8;9;14.46
83967;02/08/2003;26.8;11;17.98
83967;03/08/2003;21.8;15.5;17.5
83967;04/08/2003;26.1;14;20.04
83967;05/08/2003;22;17;19.14
83967;06/08/2003;19.6;13;14.6
83967;07/08/2003;17.9;10.4;13.28
83967;08/08/2003;22.6;7;13.36
83967;09/08/2003;14.4;7.2;9.84
83967;10/08/2003;15.1;7;9.82
83967;11/08/2003;18;7.3;11.54
83967;12/08/2003;21.4;5.4;12.4
83967;13/08/2003;23.8;7;14.24
83967;14/08/2003;21.4;10.9;14.66
83967;15/08/2003;17;13;14.2
83967;16/08/2003;17;8.8;12.32
83967;17/08/2003;17.4;6.7;11.08
83967;18/08/2003;23.9;5.2;13.82
83967;19/08/2003;28.1;8.7;17.44
83967;20/08/2003;29.9;11.8;20.02
83967;21/08/2003;32.3;12.9;21.12
83967;22/08/2003;22.2;15;16.62
83967;23/08/2003;22.9;15.2;18.48
83967;24/08/2003;19.4;13.9;14.02
83967;25/08/2003;15.9;8.5;10.76
83967;26/08/2003;15.6;4.5;9.12
83967;27/08/2003;16.4;3.5;9.66
83967;28/08/2003;14.6;6.6;10.64
83967;29/08/2003;16.3;10;12.58
83967;30/08/2003;13.9;10.9;11.7
83967;31/08/2003;17.3;9.8;12.3
83967;01/09/2003;19.3;7.7;12.08
83967;02/09/2003;20.4;8.2;13.4
83967;03/09/2003;25.2;8.8;15.66
83967;04/09/2003;28.6;10.7;17.9
83967;05/09/2003;29.9;13.4;21.58
83967;06/09/2003;34.4;16.7;24.8
83967;07/09/2003;34.2;19;23.54
83967;08/09/2003;23.2;18.6;20.32
83967;09/09/2003;20.6;13;14.2
83967;10/09/2003;14.6;8.5;10.66
83967;11/09/2003;18.2;5.9;10.88
83967;12/09/2003;22.6;4.8;13.68
83967;13/09/2003;17.2;10.5;11.94
83967;14/09/2003;16.3;6.8;9.9
83967;15/09/2003;18.9;6.8;13.06
83967;16/09/2003;16.2;12.9;13.58
83967;17/09/2003;19;7.4;12.46
83967;18/09/2003;23.3;8.8;14.22
83967;19/09/2003;31.6;11.8;21.44
83967;20/09/2003;23.3;14.6;16.26
83967;21/09/2003;22.9;12;16.58
83967;22/09/2003;21;15.8;18.52
83967;23/09/2003;24;17.8;19.88
83967;24/09/2003;21.3;17.8;18.1
83967;25/09/2003;20.1;14;16.62
83967;26/09/2003;20;15.4;17.52
83967;27/09/2003;25.6;16.8;19.36
83967;28/09/2003;21.6;14.6;16.2
83967;29/09/2003;18.9;13.2;15.78
83967;30/09/2003;23.2;12.3;17.16
83967;01/10/2003;29;14;20.44
83967;02/10/2003;27.3;17;21.92
83967;03/10/2003;22.4;17.2;19.5
83967;04/10/2003;28.8;17.7;21.08
83967;05/10/2003;24.1;18.7;20.24
83967;06/10/2003;20.9;17.7;18.68
83967;07/10/2003;22.6;17.1;19.18
83967;08/10/2003;33.8;17.3;22.66
83967;09/10/2003;20.8;18.5;18.26
83967;10/10/2003;21.5;12;15.94
83967;11/10/2003;18.9;10.8;13.66
83967;12/10/2003;18.4;10;13.3
83967;13/10/2003;21.2;8;14.76
83967;14/10/2003;23.9;11;17.14
83967;15/10/2003;26.5;14;19.06
83967;16/10/2003;29.8;14.4;20.68
83967;17/10/2003;33;14.6;23.56
83967;18/10/2003;35.3;17;26.32
83967;19/10/2003;27;21;21.76
83967;20/10/2003;22.6;17.1;18.78
83967;21/10/2003;24.9;16.8;20.38
83967;22/10/2003;25.1;17.4;19.66
83967;23/10/2003;27.8;11.5;19.58
83967;24/10/2003;33.6;16;25.24
83967;25/10/2003;26.2;19.7;21.06
83967;26/10/2003;24.6;19.4;21.76
83967;27/10/2003;22.2;15.3;17.88
83967;28/10/2003;24;16.3;19.18
83967;29/10/2003;26.6;16.3;21.18
83967;30/10/2003;31.2;18.4;23.48
83967;31/10/2003;33.3;18.5;23.98
83967;01/11/2003;21.3;14;15.7
83967;02/11/2003;20.9;12;15.98
83967;03/11/2003;21.6;10;16.2
83967;04/11/2003;23;13;17.76
83967;05/11/2003;24.6;16;19.32
83967;06/11/2003;27.4;16.9;20.76
83967;07/11/2003;26.8;17;21.2
83967;08/11/2003;30;17;22.56
83967;09/11/2003;26.9;17.4;22.32
83967;10/11/2003;30.5;19;22.98
83967;11/11/2003;35.5;19;27.06
83967;12/11/2003;28;24.8;23.42
83967;13/11/2003;22.2;15.2;17.56
83967;14/11/2003;24.3;15;18.66
83967;15/11/2003;28.8;14.7;22.36
83967;16/11/2003;24.3;21.4;22.1
83967;17/11/2003;29.3;19.8;24.26
83967;18/11/2003;28.8;19.1;22.06
83967;19/11/2003;25.4;18.3;21.66
83967;20/11/2003;22.7;18.1;18.26
83967;21/11/2003;28.8;10.2;19.24
83967;22/11/2003;33.6;15.5;24.46
83967;23/11/2003;34.7;19;27.42
83967;24/11/2003;28.6;20.4;22.54
83967;25/11/2003;26.2;19.9;22.34
83967;26/11/2003;32;20;24.8
83967;27/11/2003;29.6;23.6;24.38
83967;28/11/2003;24;17;20
83967;29/11/2003;32.1;17.4;24.86
83967;30/11/2003;31.8;18.6;24.36
83967;01/12/2003;29.3;21.2;23.98
83967;02/12/2003;31.3;18.6;23.86
83967;03/12/2003;28;20.3;23.76
83967;04/12/2003;26;20.5;23.14
83967;05/12/2003;29.6;21.4;25.32
83967;06/12/2003;26;15.6;20.18
83967;07/12/2003;31;14.5;22.58
83967;08/12/2003;31.4;18.4;22.78
83967;09/12/2003;23.8;16.6;19.72
83967;10/12/2003;29.1;12.8;21.64
83967;11/12/2003;27;20.4;22.24
83967;12/12/2003;25;18.6;20.36
83967;13/12/2003;24.8;15.8;20.68
83967;14/12/2003;28.6;20;23.34
83967;15/12/2003;22.4;21;21.04
83967;16/12/2003;22.2;19.7;19.74
83967;17/12/2003;23.9;10;17.62
83967;18/12/2003;28;15.4;21.68
83967;19/12/2003;31.4;18.2;24.22
83967;20/12/2003;29;22.2;23.52
83967;21/12/2003;30.5;20.8;25.04
83967;22/12/2003;27.3;22.1;23.68
83967;23/12/2003;25;15.4;19.96
83967;24/12/2003;26;15.7;20.96
83967;25/12/2003;28.1;19.3;22.26
83967;26/12/2003;29.4;18;23.16
83967;27/12/2003;32.4;18.5;25.1
83967;28/12/2003;31.6;23.7;25.62
83967;29/12/2003;25.4;18.5;20.34
83967;30/12/2003;30.6;17;23.96
83967;31/12/2003;29.2;22.2;22.84
