estacao;data;maxima;minima;media
83967;01/01/2006;29.7;20.4;24.9
83967;02/01/2006;28.4;22.2;24.3
83967;03/01/2006;27.8;20.2;23.7
83967;04/01/2006;30.3;18.6;23.54
83967;05/01/2006;28.6;18.4;22.72
83967;06/01/2006;32;17.8;24.72
83967;07/01/2006;35.7;20.6;27.12
83967;08/01/2006;38.2;23.5;28.58
83967;09/01/2006;35.2;24.4;28.48
83967;10/01/2006;37.6;23;29.76
83967;11/01/2006;36.2;25.5;29.08
83967;12/01/2006;36.8;24;29.84
83967;13/01/2006;31.6;25.8;27.78
83967;14/01/2006;35;24.1;28.42
83967;15/01/2006;37;23.9;30.02
83967;16/01/2006;37;24;27.82
83967;17/01/2006;24;18.4;20.36
83967;18/01/2006;22.8;18.6;20.32
83967;19/01/2006;26.8;19.8;23.04
83967;20/01/2006;32.9;20.2;25.86
83967;21/01/2006;32.2;22.2;26.2
83967;22/01/2006;25.4;23;23.8
83967;23/01/2006;23.3;20.1;21.28
83967;24/01/2006;27.8;21.3;23.94
83967;25/01/2006;30.5;22.6;25.34
83967;26/01/2006;28.2;20.9;23.66
83967;27/01/2006;30.2;18.5;24.14
83967;28/01/2006;32;21;26.04
83967;29/01/2006;33;22.1;26.66
83967;30/01/2006;34.4;21.9;26.76
83967;31/01/2006;28.4;22.5;23.94
83967;01/02/2006;30.2;19.7;24.02
83967;02/02/2006;32;21.3;25.78
83967;03/02/2006;35;21;27.44
83967;04/02/2006;35.2;26;28.68
83967;05/02/2006;32.2;24.9;28.54
83967;06/02/2006;29.5;22.9;25.04
83967;07/02/2006;29;17.4;23.24
83967;08/02/2006;28.1;19.4;22.86
83967;09/02/2006;30;18.8;24.08
83967;10/02/2006;28.2;19;23.12
83967;11/02/2006;26.8;20;22.48
83967;12/02/2006;30.5;20.6;24.78
83967;13/02/2006;29.9;22.1;24.96
83967;14/02/2006;30.6;20;24.48
83967;15/02/2006;33;19.8;25.08
83967;16/02/2006;25.2;23.2;23.88
83967;17/02/2006;31.2;21.6;25.16
83967;18/02/2006;30;21;25.16
83967;19/02/2006;29.4;23;25.36
83967;20/02/2006;28;22.5;23.96
83967;21/02/2006;30.5;21.5;24.96
83967;22/02/2006;28.8;21;24.16
83967;23/02/2006;30;21.2;24.48
83967;24/02/2006;29.8;20.8;22.88
83967;25/02/2006;22.5;18.2;20.52
83967;26/02/2006;27.3;19;22.12
83967;27/02/2006;29.6;17.7;22.96
83967;28/02/2006;31.7;17.8;24.18
83967;01/03/2006;32.2;20.8;25.8
83967;02/03/2006;30.8;24;26.12
83967;03/03/2006;31.2;24;25.88
83967;04/03/2006;27.8;22;24.8
83967;05/03/2006;27.2;18;22.2
83967;06/03/2006;28.8;18;22.48
83967;07/03/2006;30.6;18;23.28
83967;08/03/2006;33.2;18.6;25.64
83967;09/03/2006;30.8;22;26.2
83967;10/03/2006;26.3;20.5;22.22
83967;11/03/2006;28;14.9;21.38
83967;12/03/2006;30.8;19;23.78
83967;13/03/2006;32.2;19.7;25
83967;14/03/2006;33.4;20.6;25.42
83967;15/03/2006;34.8;20.2;26.28
83967;16/03/2006;36.2;21;27.12
83967;17/03/2006;37;20.6;28.52
83967;18/03/2006;30;23.8;26.12
83967;19/03/2006;26.6;22.6;23.76
83967;20/03/2006;29.4;22.5;24.62
83967;21/03/2006;28.2;20;23.44
83967;22/03/2006;29.6;21;25
83967;23/03/2006;27.4;24.1;25.26
83967;24/03/2006;31.6;23;25.76
83967;25/03/2006;25.4;20.9;22.3
83967;26/03/2006;25.4;17.9;20.42
83967;27/03/2006;29.2;15.6;22.06
83967;28/03/2006;28.3;20;22.9
83967;29/03/2006;23;17.5;19.02
83967;30/03/2006;25.5;14;18.58
83967;31/03/2006;27.6;14;20.6
83967;01/04/2006;29.9;16.8;22.42
83967;02/04/2006;28.2;19;22.72
83967;03/04/2006;28.2;20;23.38
83967;04/04/2006;30.6;19.7;23.78
83967;05/04/2006;31.3;18.7;24.3
83967;06/04/2006;25.8;22;23.2
83967;07/04/2006;28.8;20.2;22.96
83967;08/04/2006;28.6;20.6;23.14
83967;09/04/2006;25.9;19;21.94
83967;10/04/2006;25.9;20;21.84
83967;11/04/2006;25.4;18.4;21.14
83967;12/04/2006;27.2;17.2;21.52
83967;13/04/2006;27;18.1;21.12
83967;14/04/2006;27.2;17;21.34
83967;15/04/2006;21.2;17.8;18.92
83967;16/04/2006;20.6;15.5;16.9
83967;17/04/2006;21.7;13;16.4
83967;18/04/2006;23.4;13.3;17.3
83967;19/04/2006;25.8;15;19.4
83967;20/04/2006;27.2;15;20.04
83967;21/04/2006;20.8;15.8;17.06
83967;22/04/2006;22.8;11;16.2
83967;23/04/2006;25.1;13;18
83967;24/04/2006;27.2;11;18.2
83967;25/04/2006;26.8;13;18.82
83967;26/04/2006;23.2;16.9;18.74
83967;27/04/2006;25;13.3;18.44
83967;28/04/2006;25.5;13.3;18.3
83967;29/04/2006;27.4;13.7;19.78
83967;30/04/2006;22;16.8;18.28
83967;01/05/2006;17.6;9.6;13.4
83967;02/05/2006;16;12.6;14.08
83967;03/05/2006;21.2;13.3;16.44
83967;04/05/2006;20.8;11.5;15.54
83967;05/05/2006;21.1;10.2;14.7
83967;06/05/2006;22.4;13.8;17.08
83967;07/05/2006;23.8;15.3;18.1
83967;08/05/2006;20.4;15.3;16.7
83967;09/05/2006;18.8;14.2;16.34
83967;10/05/2006;22;15.5;17.52
