estacao;data;maxima;minima;media
83967;01/01/2019;36.6;23.8;28.68
83967;02/01/2019;38.5;24.4;32.14
83967;03/01/2019;34.2;21.2;25.16
83967;04/01/2019;26.5;19.8;22.3
83967;05/01/2019;28.4;20.1;23.48
83967;06/01/2019;35.3;21.4;27.62
83967;07/01/2019;34.6;24.4;28.44
83967;08/01/2019;32.5;22.4;26.86
83967;09/01/2019;28.9;24.4;26.7
83967;10/01/2019;30.2;24;27.44
83967;11/01/2019;27.4;23;24.16
83967;12/01/2019;26.5;22;23.94
83967;13/01/2019;35.5;22.4;28.26
83967;14/01/2019;32.7;23.2;26.84
83967;15/01/2019;34.7;24;29.1
83967;16/01/2019;31.9;23.3;27.72
83967;17/01/2019;28;22.4;24.14
83967;18/01/2019;28.8;21.6;24.92
83967;19/01/2019;24.8;19.8;21
83967;20/01/2019;28.6;19.2;23.28
83967;21/01/2019;29.8;21.2;24.56
83967;22/01/2019;34;20.5;26.68
83967;23/01/2019;34.9;22.2;28.48
83967;24/01/2019;31.6;24.8;26.96
83967;25/01/2019;31.7;22.4;26.66
83967;26/01/2019;35.7;23.4;28.44
83967;27/01/2019;35.3;22.5;28.82
83967;28/01/2019;36.1;24.6;30.62
83967;29/01/2019;37.3;26.3;30.44
83967;30/01/2019;38.4;26.5;32.42
83967;31/01/2019;36.7;24;27.84
83967;01/02/2019;36;23.5;27.46
83967;02/02/2019;31;22;24.92
83967;03/02/2019;25.6;19.7;22.18
83967;04/02/2019;26.6;17.3;22.38
83967;05/02/2019;28.6;17.3;23.14
83967;06/02/2019;30.2;18;23.72
83967;07/02/2019;32.4;19.6;25.56
83967;08/02/2019;34.5;19.5;26.88
83967;09/02/2019;37.3;22;29.4
83967;10/02/2019;29.8;24;26.4
83967;11/02/2019;34.7;22.8;26.62
83967;12/02/2019;25.3;20.6;22.18
83967;13/02/2019;27;16.9;21.58
83967;14/02/2019;31;19.2;24.44
83967;15/02/2019;25.4;20.4;22.76
83967;16/02/2019;28.6;20.5;23.98
83967;17/02/2019;29.4;20.4;24.52
83967;18/02/2019;31.7;22.3;25.86
83967;19/02/2019;32.3;21.4;26.18
83967;20/02/2019;33.8;22.8;27.56
83967;21/02/2019;35.2;20.1;26.54
83967;22/02/2019;34.3;20.6;27.38
83967;23/02/2019;35.9;22.2;29.34
83967;24/02/2019;32;22.2;26.14
83967;25/02/2019;24;19.2;20.76
83967;26/02/2019;24.9;18.7;21.28
83967;27/02/2019;24.7;18.2;21.2
83967;28/02/2019;29.2;16.9;22.38
83967;01/03/2019;31.4;17;23.9
83967;02/03/2019;31.5;19.8;25.58
83967;03/03/2019;29.9;21.2;23.86
83967;04/03/2019;35.7;21.1;27.64
83967;05/03/2019;34.9;21.4;25.68
83967;06/03/2019;31.7;21;25.7
83967;07/03/2019;33.7;22.6;26.9
83967;08/03/2019;30.1;22.7;24.72
83967;09/03/2019;23.6;20;21.08
83967;10/03/2019;24.9;18.1;21.24
83967;11/03/2019;27.2;17.3;22.06
83967;12/03/2019;28.8;18.7;24.22
83967;13/03/2019;28;21.6;24.4
83967;14/03/2019;28.9;19.2;23.26
83967;15/03/2019;30.2;19.3;24.1
83967;16/03/2019;31;20.9;25.16
83967;17/03/2019;25.7;21.1;23.04
83967;18/03/2019;27.7;21.5;23.52
83967;19/03/2019;29.9;20.9;23.96
83967;20/03/2019;25.2;18.9;20.74
83967;21/03/2019;24.1;15.2;18.46
83967;22/03/2019;26.3;12.9;20.04
83967;23/03/2019;27.7;15.7;20.8
83967;24/03/2019;29.6;16.1;23.14
83967;25/03/2019;25.2;17.1;20.18
83967;26/03/2019;27.1;15;20.18
83967;27/03/2019;24.4;16.7;20.04
83967;28/03/2019;27.6;17.7;22.1
83967;29/03/2019;29.1;19.6;23.14
83967;30/03/2019;32.1;17.8;24.68
83967;31/03/2019;30.2;21.1;24.78
83967;01/04/2019;31.4;21.4;24.72
83967;02/04/2019;32.9;19.5;25.84
83967;03/04/2019;32.6;22.7;26.54
83967;04/04/2019;34;22.4;26.8
83967;05/04/2019;25.7;20.1;22.02
83967;06/04/2019;24;19;20.92
83967;07/04/2019;24.6;19.8;21.8
83967;08/04/2019;26.2;17.2;20.68
83967;09/04/2019;26.5;14.6;20.28
83967;10/04/2019;29.4;16.1;22.58
83967;11/04/2019;31;17.7;23.1
83967;12/04/2019;24.1;20.7;21.96
