estacao;data;maxima;minima;media
83967;01/01/2016;27.1;21.5;24.08
83967;02/01/2016;28.5;21.4;24.34
83967;03/01/2016;30;21.3;25
83967;04/01/2016;33.3;22;26.66
83967;05/01/2016;33.2;22.9;27.12
83967;06/01/2016;33.2;24.3;27.36
83967;07/01/2016;27.2;22.8;24.08
83967;08/01/2016;27.7;20;23.38
83967;09/01/2016;28.8;21.5;24.36
83967;10/01/2016;32.1;22.5;26.86
83967;11/01/2016;32.7;22.2;26.94
83967;12/01/2016;34.6;23;27.72
83967;13/01/2016;34;22.6;26.86
83967;14/01/2016;29.1;20.6;23.72
83967;15/01/2016;34.3;20.1;26.14
83967;16/01/2016;33.7;21.2;25.82
83967;17/01/2016;35.4;19.5;27
83967;18/01/2016;36.9;19.3;27.84
83967;19/01/2016;33.1;20.7;26.2
83967;20/01/2016;32.6;21.8;26.2
83967;21/01/2016;32.2;22;25.56
83967;22/01/2016;32.5;20;24.82
83967;23/01/2016;34.8;18.5;27.7
83967;24/01/2016;36.9;22.2;27.5
83967;25/01/2016;39;22.1;28
83967;26/01/2016;25.7;20.2;22.38
83967;27/01/2016;29;18.3;23.74
83967;28/01/2016;30.3;21.4;24.54
83967;29/01/2016;36.8;22.6;28.72
83967;30/01/2016;31.6;20.6;26.24
83967;31/01/2016;26.4;22;23.66
83967;01/02/2016;28.6;20.4;23.52
83967;02/02/2016;27.8;18.1;23.1
83967;03/02/2016;27.7;21;23.74
83967;04/02/2016;29.6;22;24.8
83967;05/02/2016;29.8;20.8;24.6
83967;06/02/2016;30.7;19.8;24.72
83967;07/02/2016;31.9;21.2;25.46
83967;08/02/2016;36;22.6;28.92
83967;09/02/2016;30.3;24.5;26.56
83967;10/02/2016;34.6;22.4;27.32
83967;11/02/2016;32;21;25.6
83967;12/02/2016;33.6;21.9;26.94
83967;13/02/2016;33.3;23.2;26.46
83967;14/02/2016;31;23.6;26.2
83967;15/02/2016;31.6;21.1;25.4
83967;16/02/2016;31.9;21.6;26.26
83967;17/02/2016;35.2;22.5;27
83967;18/02/2016;32.7;22.8;26.58
83967;19/02/2016;33.3;19.8;26.1
83967;20/02/2016;31;21.6;25.96
83967;21/02/2016;31;22.6;25.84
83967;22/02/2016;32.4;22.6;26.68
83967;23/02/2016;32.8;23;27.26
83967;24/02/2016;33.8;22.4;28.22
83967;25/02/2016;35.1;25.4;29.06
83967;26/02/2016;35.2;24.2;28.22
83967;27/02/2016;29;23.6;25.32
83967;28/02/2016;29.9;19.7;23.66
83967;29/02/2016;30.8;17.1;23.62
83967;01/03/2016;31.1;17.5;23.8
83967;02/03/2016;27.8;20.5;23.5
83967;03/03/2016;24.8;17.5;20.14
83967;04/03/2016;26.6;18.7;22.14
83967;05/03/2016;28.5;17.7;22.88
83967;06/03/2016;28.6;19.5;24.06
83967;07/03/2016;28.8;19.9;22.74
83967;08/03/2016;30.6;19.3;24.44
83967;09/03/2016;24.6;22;22.92
83967;10/03/2016;23.5;20.6;21.62
83967;11/03/2016;26;19.3;21.84
83967;12/03/2016;25.8;18.5;20.86
83967;13/03/2016;26.6;17.7;21.16
83967;14/03/2016;28.8;18.5;23.04
83967;15/03/2016;30.2;18.9;23.8
83967;16/03/2016;31.4;20.2;25.04
83967;17/03/2016;33.8;21;26.4
83967;18/03/2016;34.8;22.5;28.44
83967;19/03/2016;29.8;20.1;22.82
83967;20/03/2016;25.8;20.1;21.62
