estacao;data;maxima;minima;media
83967;01/01/2017;33.2;22.3;28.22
83967;02/01/2017;31.8;24.6;26.96
83967;03/01/2017;35;22.6;28.6
83967;04/01/2017;33.4;20.2;25
83967;05/01/2017;31.2;21.5;25.4
83967;06/01/2017;27.4;21.6;23.8
83967;07/01/2017;29.4;21.1;24.92
83967;08/01/2017;33.8;23.3;28.36
83967;09/01/2017;30.4;22.4;26.92
83967;10/01/2017;29;21.8;24.36
83967;11/01/2017;31;22.6;24.88
83967;12/01/2017;30.9;19.9;24.48
83967;13/01/2017;34;18.5;26.98
83967;14/01/2017;31.4;23.4;26.84
83967;15/01/2017;33.2;22.4;27.2
83967;16/01/2017;31.8;21.4;24.86
83967;17/01/2017;30.6;21.2;25.32
83967;18/01/2017;31.6;23.2;26.32
83967;19/01/2017;29.4;18.9;23.92
83967;20/01/2017;30.2;19.2;24.24
83967;21/01/2017;29.5;19.4;24.46
83967;22/01/2017;31.9;20.4;25.7
83967;23/01/2017;32.5;22.4;26.54
83967;24/01/2017;33.6;22.3;27.3
83967;25/01/2017;30.5;21.8;24.02
83967;26/01/2017;28.5;20.3;22.88
83967;27/01/2017;27.9;17.5;22.28
83967;28/01/2017;29.5;17.2;23.66
83967;29/01/2017;32;20.7;25.92
83967;30/01/2017;34.4;22.6;27.72
83967;31/01/2017;32.5;23.1;25.88
83967;01/02/2017;31;22.9;26.32
83967;02/02/2017;32.5;23.2;27.66
83967;03/02/2017;32.2;22.8;26.92
83967;04/02/2017;35.4;21.8;28.14
83967;05/02/2017;32;25.5;27.82
83967;06/02/2017;27.8;21.6;23.48
83967;07/02/2017;29.2;17.7;22.74
83967;08/02/2017;29;17.8;23.58
83967;09/02/2017;33.4;20.4;26.44
83967;10/02/2017;34.4;23.1;27.5
83967;11/02/2017;26.3;22.4;24.14
83967;12/02/2017;32.1;22.2;26.5
83967;13/02/2017;30.6;22.8;25
83967;14/02/2017;29.1;23.2;25.22
83967;15/02/2017;34.4;22.8;27.28
83967;16/02/2017;35.8;22.2;26.3
83967;17/02/2017;31;21.8;26.56
83967;18/02/2017;36;23.2;28.44
83967;19/02/2017;34.9;24.2;27.34
83967;20/02/2017;34.8;23.4;28.4
83967;21/02/2017;33.4;25.2;27.4
83967;22/02/2017;31.4;22.5;27.58
83967;23/02/2017;32.2;21.5;26.58
83967;24/02/2017;32.5;23.6;26.9
83967;25/02/2017;32.2;23;27
83967;26/02/2017;32.6;22.6;26.8
83967;27/02/2017;33.5;21.7;26.48
83967;28/02/2017;34;21.2;27.4
83967;01/03/2017;31.6;24.6;27.4
83967;02/03/2017;35.6;24.2;28.6
83967;03/03/2017;36.1;24.5;28.08
83967;04/03/2017;30;23.4;25.36
83967;05/03/2017;26.9;23.1;24.52
83967;06/03/2017;30.5;20.4;24.82
83967;07/03/2017;31.6;21;25.68
83967;08/03/2017;33.2;23;27.2
83967;09/03/2017;34.2;22.5;26.02
83967;10/03/2017;26.4;20.4;22.96
83967;11/03/2017;28.8;17.3;23.22
83967;12/03/2017;23.6;21;21.8
83967;13/03/2017;25.4;14.1;19.18
83967;14/03/2017;28.9;13.7;20.6
83967;15/03/2017;33.6;17.4;25.7
83967;16/03/2017;26.6;19.4;21.7
83967;17/03/2017;25.2;14.3;18.98
83967;18/03/2017;25.2;13.3;19.22
83967;19/03/2017;26.9;16.3;21.26
83967;20/03/2017;27.3;18.2;21.88
83967;21/03/2017;29.4;18.2;23
83967;22/03/2017;30.6;19.4;24.16
83967;23/03/2017;28;20.7;22.82
83967;24/03/2017;29.6;17.3;22.98
83967;25/03/2017;27.3;18.5;22.28
83967;26/03/2017;28;20.5;23.3
83967;27/03/2017;29;19.8;22.92
83967;28/03/2017;28.6;18.3;22.94
83967;29/03/2017;27.6;18.3;22.2
83967;30/03/2017;28.7;17.3;21.98
83967;31/03/2017;27.6;17.3;21.94
83967;01/04/2017;28.1;18.2;22.16
83967;02/04/2017;28.5;17.7;22.64
83967;03/04/2017;31.4;19.3;24.04
83967;04/04/2017;31;20.6;24.8
83967;05/04/2017;28.8;23.6;25.24
83967;06/04/2017;27.8;20.5;22.46
83967;07/04/2017;29.4;16.7;22.7
83967;08/04/2017;29;21.2;25.28
83967;09/04/2017;26.2;22.8;23.8
83967;10/04/2017;31.2;22.2;25.16
83967;11/04/2017;25.2;17.1;20.26
83967;12/04/2017;22.9;15.5;17.92
83967;13/04/2017;26.2;11.9;18.38
83967;14/04/2017;25.2;16.6;20.32
83967;15/04/2017;24.4;19.5;21.54
83967;16/04/2017;21.4;18.5;19.48
83967;17/04/2017;25;15.8;19.72
83967;18/04/2017;24.6;16.7;19.96
83967;19/04/2017;29.2;17.1;21.98
83967;20/04/2017;28;18.3;22.7
83967;21/04/2017;27.4;16.5;20.02
83967;22/04/2017;25.3;16.3;18.9
83967;23/04/2017;25.2;12;17.66
83967;24/04/2017;20.8;15.1;18.18
83967;25/04/2017;22;18;19.6
83967;26/04/2017;19.9;15.1;16.92
83967;27/04/2017;19.6;10.6;14.4
83967;28/04/2017;22.8;8.4;14.32
83967;29/04/2017;24.9;9.3;15.72
83967;30/04/2017;27;9.8;17.16
83967;01/05/2017;24.6;10.4;16.62
83967;02/05/2017;28.6;14.3;19.98
83967;03/05/2017;27.8;15.7;20.94
83967;04/05/2017;24;17.9;19.74
83967;05/05/2017;25;16.9;19.66
83967;06/05/2017;26.4;18.2;20.86
83967;07/05/2017;30.1;17.7;21.62
83967;08/05/2017;28.7;17.1;21.92
83967;09/05/2017;23;17.4;19.08
83967;10/05/2017;22.6;14.3;16.5
83967;11/05/2017;20.8;9.7;14.68
83967;12/05/2017;18.8;14.5;17.5
83967;13/05/2017;19.2;16.5;17.42
83967;14/05/2017;20.7;15.9;17.2
83967;15/05/2017;21.4;13.8;16.96
83967;16/05/2017;21.6;13.9;16.58
83967;17/05/2017;25.6;13.5;18
83967;18/05/2017;24.4;15.8;19.66
83967;19/05/2017;24.4;17.3;20.3
83967;20/05/2017;26;17.5;21.22
83967;21/05/2017;21.6;14.7;16.34
83967;22/05/2017;24;11;16.08
83967;23/05/2017;20.4;13.6;16.48
83967;24/05/2017;26.7;15.1;20.28
83967;25/05/2017;22.4;19.3;20.74
83967;26/05/2017;22.2;17.1;19.06
83967;27/05/2017;17.8;16;16.92
83967;28/05/2017;20.2;16.2;18.32
83967;29/05/2017;21;16.7;17.9
83967;30/05/2017;18;15.2;16.32
83967;31/05/2017;17.6;14.9;15.74
83967;01/06/2017;17.2;15.1;16.06
83967;02/06/2017;21.2;13.1;15.34
83967;03/06/2017;23.6;10.3;15.88
83967;04/06/2017;18.2;15.6;16.66
83967;05/06/2017;18.4;14.9;16.1
83967;06/06/2017;18;14.7;16.28
83967;07/06/2017;20;14.7;17.06
83967;08/06/2017;19.4;15.3;16.88
83967;09/06/2017;16;11.2;12.56
83967;10/06/2017;17.4;10.6;13.28
83967;11/06/2017;21;8.4;12.66
83967;12/06/2017;20.6;9.4;13.68
83967;13/06/2017;21.4;11.7;14.62
83967;14/06/2017;17;11.8;14.36
83967;15/06/2017;24.6;11.6;16.78
83967;16/06/2017;26.2;14;18.78
83967;17/06/2017;28.6;15.5;20.36
83967;18/06/2017;25.7;10.3;15.36
83967;19/06/2017;13;8.4;9.86
83967;20/06/2017;15.6;4.2;8.56
83967;21/06/2017;21.6;7.9;13.74
83967;22/06/2017;26.4;10.2;16.66
83967;23/06/2017;28.6;11.1;18.52
83967;24/06/2017;26.6;14.2;18.96
83967;25/06/2017;27;14.3;19.1
83967;26/06/2017;23.8;11.8;16.36
83967;27/06/2017;27.9;12.4;18.7
83967;28/06/2017;27.9;15.1;19.04
83967;29/06/2017;26.6;15.8;19.7
83967;30/06/2017;20.3;14.1;15.88
83967;01/07/2017;18;11;12.7
83967;02/07/2017;17.6;5.9;11.14
83967;03/07/2017;20.8;7.6;13.42
83967;04/07/2017;23.8;10.4;15.76
83967;05/07/2017;25.7;12.3;17.92
83967;06/07/2017;24.6;12;16.74
83967;07/07/2017;26.6;11.4;17.64
83967;08/07/2017;26.6;15;18.8
83967;09/07/2017;25.5;14.7;18.5
83967;10/07/2017;27.3;15.1;19.96
83967;11/07/2017;20.8;16.1;17.5
83967;12/07/2017;26.5;15.9;19.68
83967;13/07/2017;28.7;14.3;19.76
83967;14/07/2017;27.9;15;20.02
83967;15/07/2017;28.7;17.7;22.54
83967;16/07/2017;23.4;19.5;16.54
83967;17/07/2017;8.6;7;7.72
83967;18/07/2017;12.4;2.9;6.96
83967;19/07/2017;15.9;2.2;7.34
83967;20/07/2017;20.4;3.8;10.44
83967;21/07/2017;20;6.3;11.64
83967;22/07/2017;21.4;6;12.64
83967;23/07/2017;27.3;8.6;16.5
83967;24/07/2017;30.9;12.8;20.68
83967;25/07/2017;27.2;16.4;20.04
83967;26/07/2017;27.2;16.6;19.2
83967;27/07/2017;24.9;15;18.22
83967;28/07/2017;26.2;13.1;18.46
83967;29/07/2017;27.4;13.9;19.62
83967;30/07/2017;28;14.1;19.72
83967;31/07/2017;27.4;14.1;19.38
83967;01/08/2017;28;14.6;20.32
83967;02/08/2017;21.4;16.1;17.54
83967;03/08/2017;19.6;14;15.74
83967;04/08/2017;19.1;11.2;14.3
83967;05/08/2017;22.2;10.9;15.1
83967;06/08/2017;24.4;9.8;15.5
83967;07/08/2017;26.6;10.1;17.44
83967;08/08/2017;20.8;14.4;17.5
83967;09/08/2017;18;11.5;14.1
83967;10/08/2017;21.8;10;15.8
83967;11/08/2017;20.4;15.4;17.46
83967;12/08/2017;20.8;16.5;18.32
83967;13/08/2017;21.7;15.8;17.54
83967;14/08/2017;19.2;12.3;14.12
83967;15/08/2017;23.2;9.6;15.42
83967;16/08/2017;23.4;13.5;16.34
83967;17/08/2017;23.3;10.6;16.02
83967;18/08/2017;26.7;11;17.66
83967;19/08/2017;26.2;12.5;19.66
83967;20/08/2017;20.6;11.6;13.74
83967;21/08/2017;18.6;7;11.56
83967;22/08/2017;23;6.6;14.88
83967;23/08/2017;29;13.3;20.34
83967;24/08/2017;32.9;15.7;23.24
83967;25/08/2017;32;18.5;24.3
83967;26/08/2017;28.6;18.3;22.76
83967;27/08/2017;22.5;18.2;19.74
83967;28/08/2017;27.8;15.7;20.94
83967;29/08/2017;34.4;17.7;24.82
83967;30/08/2017;25.4;12.9;17.06
83967;31/08/2017;21.9;12;16.18
83967;01/09/2017;26.8;14.5;19.34
83967;02/09/2017;31.8;14.7;22
83967;03/09/2017;32.7;17.3;24.04
83967;04/09/2017;33.5;20.5;25.82
83967;05/09/2017;25;15.9;18.9
83967;06/09/2017;22.5;15.7;18.52
83967;07/09/2017;31.7;17.1;22.82
83967;08/09/2017;27.2;18.3;21.86
83967;09/09/2017;28.8;17.7;21.98
83967;10/09/2017;34.8;18.5;25.22
83967;11/09/2017;27.3;20.2;22.12
83967;12/09/2017;20.6;15.7;17.42
83967;13/09/2017;24.1;16.5;19.92
83967;14/09/2017;24.3;17.5;20.32
83967;15/09/2017;19.4;14.8;16.56
83967;16/09/2017;17.3;14.2;16.26
83967;17/09/2017;21.5;15.7;17.4
83967;18/09/2017;23.4;13.8;17.82
83967;19/09/2017;27;15.3;19.86
83967;20/09/2017;34.2;15.9;23.18
83967;21/09/2017;35.5;17.1;25.16
83967;22/09/2017;29.6;17.1;21.7
83967;23/09/2017;20.1;16.5;17.9
83967;24/09/2017;23.3;15.1;19.04
83967;25/09/2017;30.1;15.7;21.92
83967;26/09/2017;30.9;18.5;23.32
83967;27/09/2017;26.3;18.3;21.16
83967;28/09/2017;20.2;16.4;17.76
83967;29/09/2017;19.1;15.6;16.94
83967;30/09/2017;22.3;15.5;18.68
83967;01/10/2017;31.2;15.5;20.38
83967;02/10/2017;22;16.2;18.1
83967;03/10/2017;23.4;13.3;18.34
83967;04/10/2017;30.1;12.8;21.54
83967;05/10/2017;31.8;15.4;22.94
83967;06/10/2017;23.5;19.6;20.82
83967;07/10/2017;23.8;16.3;18.98
83967;08/10/2017;23.3;16.5;18.92
83967;09/10/2017;27.8;17;22.4
83967;10/10/2017;24.4;19.2;21.08
83967;11/10/2017;20.3;17.6;18.38
83967;12/10/2017;21.2;17.3;19.52
83967;13/10/2017;22.4;18;19.56
83967;14/10/2017;21;15.9;17.4
83967;15/10/2017;24.5;11.9;17.8
83967;16/10/2017;27.1;13.5;20.26
83967;17/10/2017;31.6;17;23.6
83967;18/10/2017;28.2;19.6;23.12
83967;19/10/2017;25.2;19;20.5
83967;20/10/2017;25.6;13.9;19.66
83967;21/10/2017;22.3;18.1;20.96
83967;22/10/2017;21.9;14.3;16.84
83967;23/10/2017;22.2;11.2;15.78
83967;24/10/2017;26.4;12.3;18.7
83967;25/10/2017;26.1;16.7;20.44
83967;26/10/2017;28.2;17;22.18
83967;27/10/2017;27;19.3;21.58
83967;28/10/2017;21.9;17.3;19.4
83967;29/10/2017;26.1;16.3;20.82
83967;30/10/2017;28;18.2;22.82
83967;31/10/2017;24.6;15.9;19.14
83967;01/11/2017;26.8;12;19.28
83967;02/11/2017;22.2;14.8;20.2
83967;03/11/2017;23.8;18.3;21.42
83967;04/11/2017;21.8;18.2;19.52
83967;05/11/2017;24.6;12.9;18.44
83967;06/11/2017;25.8;15.6;19.94
83967;07/11/2017;28.7;15.8;21.74
83967;08/11/2017;23;19.4;20.32
83967;09/11/2017;29.8;17.1;22.42
83967;10/11/2017;22.6;18.3;19.82
83967;11/11/2017;28.8;15.1;22.2
83967;12/11/2017;26.6;15.4;19.94
83967;13/11/2017;29.6;14.5;21.66
83967;14/11/2017;31;15.1;22.62
83967;15/11/2017;35.6;17.7;27.18
83967;16/11/2017;28.9;17.1;21.5
83967;17/11/2017;26;16.9;20.94
83967;18/11/2017;28.4;19.1;22.22
83967;19/11/2017;25.2;13.8;19.72
83967;20/11/2017;29.5;14;22.08
83967;21/11/2017;26.5;16.3;20.36
83967;22/11/2017;23.8;14.3;17.78
83967;23/11/2017;29;11.6;20.74
83967;24/11/2017;29.8;15.7;21.14
83967;25/11/2017;21.6;15.5;18.72
83967;26/11/2017;24.4;17.3;20.1
83967;27/11/2017;29.8;15.9;22.46
83967;28/11/2017;26.4;18.4;21.52
83967;29/11/2017;26.6;16.3;20.5
83967;30/11/2017;24.1;18.1;20.74
83967;01/12/2017;26.6;18.1;21.7
83967;02/12/2017;31.4;18.6;24.06
83967;03/12/2017;28.6;20.7;23.02
83967;04/12/2017;24.6;19.2;20.9
83967;05/12/2017;25;18.1;21.34
83967;06/12/2017;31.8;20;25.48
83967;07/12/2017;28.4;20.6;23.64
83967;08/12/2017;29.6;19.8;23.68
83967;09/12/2017;31.9;17.9;24.02
83967;10/12/2017;34.6;19.4;25.14
83967;11/12/2017;25.8;18.6;21.26
83967;12/12/2017;26.4;14.7;20.78
83967;13/12/2017;34.6;17.1;25.5
