estacao;data;maxima;minima;media
83967;28/04/2014;25.9;14.2;19.26
83967;29/04/2014;26.7;15.4;20.1
83967;30/04/2014;21.6;17.9;19.52
83967;01/05/2014;23.2;17.6;19.14
83967;02/05/2014;22.9;15.8;17.58
83967;03/05/2014;27.2;12.7;18.92
83967;04/05/2014;20.3;18.1;18.84
83967;05/05/2014;26;17.1;20.22
83967;06/05/2014;25.6;18;21.2
83967;07/05/2014;24.7;18.9;20.76
83967;08/05/2014;21.8;17.4;18.68
83967;09/05/2014;22.6;15;17.82
83967;10/05/2014;22.1;14.3;17.18
83967;11/05/2014;25.4;14.5;18.34
83967;12/05/2014;26;13;19.26
83967;13/05/2014;24.2;17.7;19.64
83967;14/05/2014;24.3;14.8;18.42
83967;15/05/2014;25.8;15.6;18.9
83967;16/05/2014;21.3;16;17.38
83967;17/05/2014;22;12.4;16.56
83967;18/05/2014;19.4;15.4;16.44
83967;19/05/2014;22.1;9.9;14.74
83967;20/05/2014;21;11.2;15.2
83967;21/05/2014;18.4;14.4;16.92
83967;22/05/2014;18.6;15.2;16.46
83967;23/05/2014;15.4;11.2;12.52
83967;24/05/2014;15.2;8.6;10.84
83967;25/05/2014;15.8;6.9;11.22
83967;26/05/2014;18.1;12.2;14.78
83967;27/05/2014;18;9;12
83967;28/05/2014;18.7;8;12.52
83967;29/05/2014;22.7;7.4;14.42
83967;30/05/2014;25;10.7;16.6
83967;31/05/2014;18.3;14.9;16.1
83967;01/06/2014;19.6;14.1;15.58
83967;02/06/2014;18.4;9.6;12.56
83967;03/06/2014;19.7;7.2;11.74
83967;04/06/2014;24;7;14.32
83967;05/06/2014;17.2;13.3;15.2
83967;06/06/2014;17.9;14.8;16.28
83967;07/06/2014;24.3;16.4;19.74
83967;08/06/2014;19.7;12.6;14.72
83967;09/06/2014;16.9;8.3;11.4
83967;10/06/2014;17;7.2;12.44
83967;11/06/2014;24.6;9.3;16.92
83967;12/06/2014;29.7;16.5;22.12
83967;13/06/2014;22.6;15.7;18.22
83967;14/06/2014;16.6;13.1;14.66
83967;15/06/2014;20.6;13.9;16.92
83967;16/06/2014;21.3;14.8;17.74
83967;17/06/2014;20;14.2;15.7
83967;18/06/2014;16.2;10;11.62
83967;19/06/2014;14.3;5.4;8.5
83967;20/06/2014;16.2;4.2;9.28
83967;21/06/2014;18;5.2;10.88
83967;22/06/2014;23.2;7.2;14.2
83967;23/06/2014;19.6;14.5;16.98
83967;24/06/2014;24.1;15.2;18.2
83967;25/06/2014;22.7;16.6;18.58
83967;26/06/2014;18.6;16;17.34
83967;27/06/2014;19.5;16.9;17.84
83967;28/06/2014;18.2;16.2;17.4
83967;29/06/2014;20.6;14.4;16.28
83967;30/06/2014;14.9;13.5;14.1
83967;01/07/2014;16.2;12.1;13.38
83967;02/07/2014;19.4;7.6;13.04
83967;03/07/2014;21.9;13.8;17.68
83967;04/07/2014;24.2;17.4;19.86
83967;05/07/2014;27.6;16.9;22.16
83967;06/07/2014;24.2;14.8;17.78
83967;07/07/2014;16.9;9.2;11.74
83967;08/07/2014;18.8;6.6;11.56
83967;09/07/2014;20.8;10.6;15.16
83967;10/07/2014;19.5;15;16.46
83967;11/07/2014;21.4;13.3;15.92
83967;12/07/2014;23.3;12.3;16.52
83967;13/07/2014;25;13.8;18.08
83967;14/07/2014;27;13.5;18.52
83967;15/07/2014;25.7;13.2;18.1
83967;16/07/2014;26.5;14.2;19.3
83967;17/07/2014;20.6;16;17.9
83967;18/07/2014;17.4;11.3;13.52
83967;19/07/2014;18.3;9.8;12.9
83967;20/07/2014;20.6;8.2;13.12
83967;21/07/2014;24.3;7.3;14.04
83967;22/07/2014;27.4;8.7;17.66
83967;23/07/2014;20.4;11.6;16.68
83967;24/07/2014;17.6;10.2;12.48
83967;25/07/2014;13.1;6.4;8.42
83967;26/07/2014;15;5.2;9.32
83967;27/07/2014;16.3;4.8;9.58
83967;28/07/2014;18.9;6.6;12.2
83967;29/07/2014;24;11.7;16.8
83967;30/07/2014;19.5;13.3;16.08
83967;31/07/2014;24.4;14.7;19.32
83967;01/08/2014;24.5;15.5;18.16
83967;02/08/2014;26;13.9;19.1
83967;03/08/2014;31.6;17.5;24.18
83967;04/08/2014;26.1;12;15.18
83967;05/08/2014;18.2;5.7;10.82
83967;06/08/2014;26.5;6.7;16.18
83967;07/08/2014;21.4;12.7;15.54
83967;08/08/2014;17.8;7;10.9
83967;09/08/2014;20.5;6.7;13.56
83967;10/08/2014;22.2;13.6;17.44
83967;11/08/2014;19;14.6;16.08
83967;12/08/2014;15.6;12.4;13.34
83967;13/08/2014;15.3;7.8;9.86
83967;14/08/2014;17.3;3.1;9.12
83967;15/08/2014;20.5;4.8;12.7
83967;16/08/2014;22.2;14.5;17.04
83967;17/08/2014;21.1;15;16.9
83967;18/08/2014;22.1;15.1;16.84
83967;19/08/2014;26.2;13.8;17.6
83967;20/08/2014;20;13.5;15.84
83967;21/08/2014;28.6;13.6;19
83967;22/08/2014;30.1;12.1;19.76
83967;23/08/2014;30.5;14.8;21.38
83967;24/08/2014;34.6;19.3;25.72
83967;25/08/2014;27.3;13.1;17.16
83967;26/08/2014;15.2;11;12.4
83967;27/08/2014;15.4;7.4;10.6
83967;28/08/2014;17.4;6.6;10.72
83967;29/08/2014;22.8;8.2;14.28
83967;30/08/2014;26.1;8.9;16.66
83967;31/08/2014;24.8;15.8;19.76
83967;01/09/2014;23.2;13.8;16.58
83967;02/09/2014;17.6;13.1;15.8
83967;03/09/2014;22;15.8;17.6
83967;04/09/2014;22.2;14.2;17.6
83967;05/09/2014;23.6;15.9;18.66
83967;06/09/2014;23.7;14.1;17.92
83967;07/09/2014;18.7;15.6;16.9
83967;08/09/2014;29.6;12.3;19.84
83967;09/09/2014;33.2;16.3;25
83967;10/09/2014;26;14.2;17.08
83967;11/09/2014;16.1;12.3;13.96
83967;12/09/2014;19.5;14.2;16.5
83967;13/09/2014;29.6;16.1;21.54
83967;14/09/2014;32.4;17.7;22.52
83967;15/09/2014;23;16.5;18.48
83967;16/09/2014;22;12.6;15.92
83967;17/09/2014;22.6;11.7;16.64
83967;18/09/2014;22.5;14.9;18.98
83967;19/09/2014;26;17.5;21.18
83967;20/09/2014;25.5;18;20.42
83967;21/09/2014;19.7;13.5;15.78
83967;22/09/2014;24;10.5;17.1
83967;23/09/2014;29.6;13.7;21.42
83967;24/09/2014;22.7;17.7;19.12
83967;25/09/2014;28;14;20.5
83967;26/09/2014;24.9;15.7;18.78
83967;27/09/2014;20.2;13.4;17.12
83967;28/09/2014;26.4;14.6;20.2
83967;29/09/2014;24.6;18.9;20.52
83967;30/09/2014;20.8;17.5;19.14
83967;01/10/2014;22.6;16;18.04
83967;02/10/2014;21.7;13.6;16.94
83967;03/10/2014;22.1;13.5;17.26
83967;04/10/2014;24.3;14.8;18.5
83967;05/10/2014;26.6;14.6;19.88
83967;06/10/2014;23.5;16.6;19.94
83967;07/10/2014;27.4;17.9;21.84
83967;08/10/2014;31.2;16.7;23.42
83967;09/10/2014;29.8;19.4;24.14
83967;10/10/2014;30.1;16.9;21.4
83967;11/10/2014;21;15.2;18.02
83967;12/10/2014;26.5;17.4;21.44
83967;13/10/2014;22.2;17.1;18.86
83967;14/10/2014;24.6;17.9;20.02
83967;15/10/2014;28.6;16.5;21.88
83967;16/10/2014;21.6;19.3;20.22
83967;17/10/2014;21.1;19.1;20.48
83967;18/10/2014;24.7;17.7;20.68
83967;19/10/2014;23.8;18.7;19.98
83967;20/10/2014;24.6;13.4;18.32
83967;21/10/2014;24.8;13.3;18.54
83967;22/10/2014;27.9;14.3;20.28
83967;23/10/2014;29.4;15.6;21.82
83967;24/10/2014;28.7;16.3;21.6
83967;25/10/2014;26.7;19.8;22.18
83967;26/10/2014;29;19.2;22.96
83967;27/10/2014;32.4;18.2;24.1
83967;28/10/2014;35.6;19;26.2
83967;29/10/2014;37.1;19.6;28.9
83967;30/10/2014;30.2;20.2;22.88
83967;31/10/2014;28.8;18.4;23.18
83967;01/11/2014;24.7;21;22.16
83967;02/11/2014;21.5;19;19.94
83967;03/11/2014;31.2;19.6;23.64
83967;04/11/2014;25;18.7;20.6
83967;05/11/2014;24;16;19.38
83967;06/11/2014;26.8;17.4;21.44
83967;07/11/2014;28.2;18.7;22.38
83967;08/11/2014;28.6;16.9;22.04
83967;09/11/2014;30.9;17.1;23.84
83967;10/11/2014;31.2;19.3;24.32
83967;11/11/2014;30.1;18.7;24.16
83967;12/11/2014;24.1;19.4;20.82
83967;13/11/2014;23.6;18.1;19.9
83967;14/11/2014;25.7;14.5;19.44
83967;15/11/2014;28.1;13.5;20.72
83967;16/11/2014;31;14.5;22.9
83967;17/11/2014;29;19.1;23.34
83967;18/11/2014;32;17.1;23.38
83967;19/11/2014;32.1;18.7;25.2
83967;20/11/2014;33.6;20.5;25.72
83967;21/11/2014;31.7;21.4;25.18
83967;22/11/2014;26;21.4;22.96
83967;23/11/2014;27.3;17.1;21.6
83967;24/11/2014;35;16.4;25.98
83967;25/11/2014;31.1;21.4;24.04
83967;26/11/2014;29.6;21.2;24.22
83967;27/11/2014;27;19.8;22.96
83967;28/11/2014;28.8;16;22.12
83967;29/11/2014;33.7;19.4;25.58
83967;30/11/2014;34.7;20.8;27.66
83967;01/12/2014;32.4;25.4;28.12
83967;02/12/2014;35;22.6;26.78
83967;03/12/2014;27.3;21;23.22
83967;04/12/2014;28.3;16.9;22.1
83967;05/12/2014;29.2;16.7;22.42
83967;06/12/2014;31.6;17.5;23.84
83967;07/12/2014;36.2;19;28.02
83967;08/12/2014;37.4;24.1;28.26
83967;09/12/2014;31.5;22.8;26.54
83967;10/12/2014;32.6;21.7;26.2
83967;11/12/2014;26;21.9;23.3
83967;12/12/2014;26.1;21.4;23.3
83967;13/12/2014;25.3;21;22.34
83967;14/12/2014;27.4;16.2;21.4
83967;15/12/2014;26.5;16.3;21.82
83967;16/12/2014;27.9;19.1;23.6
83967;17/12/2014;27.7;21.8;24.26
83967;18/12/2014;30.2;22;25.08
83967;19/12/2014;31.3;18.3;24.58
83967;20/12/2014;36.1;20.3;25.6
83967;21/12/2014;23.5;20.5;21.64
83967;22/12/2014;25.7;18.5;20.98
83967;23/12/2014;26.1;14.1;20.48
83967;24/12/2014;27.6;15.7;21.98
83967;25/12/2014;31.1;18.3;24.74
83967;26/12/2014;29.6;21.5;25.54
83967;27/12/2014;27.5;21.8;24.76
83967;28/12/2014;27.6;22.1;23.9
83967;29/12/2014;30.8;20.9;25.1
83967;30/12/2014;30.5;25.2;27.18
83967;31/12/2014;31.2;26.7;28.42
