estacao;data;maxima;minima;media
83967;01/01/2018;31.4;20.8;25.76
83967;02/01/2018;28.1;21.4;23.9
83967;03/01/2018;30.6;19.9;24.58
83967;04/01/2018;34;18.4;26.48
83967;05/01/2018;36;21;28.72
83967;06/01/2018;29.8;22;24.64
83967;07/01/2018;28.4;15.9;22.42
83967;08/01/2018;29.6;18.1;23.38
83967;09/01/2018;30.6;18.1;24.46
83967;10/01/2018;32.9;21.9;25.92
83967;11/01/2018;31.1;21.8;25.52
83967;12/01/2018;30.5;22;24.86
83967;13/01/2018;32.8;22.2;26.52
83967;14/01/2018;32.4;22.6;25.92
83967;15/01/2018;29.8;24;25.9
83967;16/01/2018;28.7;22.2;25.02
83967;17/01/2018;30.7;21.4;25.74
83967;18/01/2018;32.9;23.4;26.2
83967;19/01/2018;31.7;20.6;25.42
83967;20/01/2018;33.6;17.9;25.26
83967;21/01/2018;24.8;21;22.26
83967;22/01/2018;26.7;20.8;23.98
83967;23/01/2018;28;22.2;24.76
83967;24/01/2018;33.2;21.2;25.88
83967;25/01/2018;27.6;20.9;23.4
83967;26/01/2018;27.2;17.9;22.46
83967;27/01/2018;31.3;18.9;24.8
83967;28/01/2018;30.6;22.7;25.26
83967;29/01/2018;28;21.6;23.76
83967;30/01/2018;29.3;20.2;24.1
83967;31/01/2018;29.5;20.7;24.38
83967;01/02/2018;30.4;20;24.16
83967;02/02/2018;31.4;18.1;24.86
83967;03/02/2018;29.5;20.6;24
83967;04/02/2018;29.4;19.1;23.02
83967;05/02/2018;30.7;19;24.14
83967;06/02/2018;32.2;19.8;25
83967;07/02/2018;33;20.2;25.44
83967;08/02/2018;34.9;20.2;26.34
83967;09/02/2018;36.5;20.2;27.38
83967;10/02/2018;30.2;21.4;25.62
83967;11/02/2018;27.4;19.6;22.4
83967;12/02/2018;25.2;18.5;20.94
83967;13/02/2018;26.4;13.7;20.72
83967;14/02/2018;28;16.7;22.42
83967;15/02/2018;28.6;16.9;22.82
83967;16/02/2018;30.6;18.5;23.82
83967;17/02/2018;31.5;19.2;24.34
83967;18/02/2018;33.4;20;25.88
83967;19/02/2018;29;21.2;24.72
83967;20/02/2018;26.1;22;23.22
83967;21/02/2018;29.2;20.2;22.36
83967;22/02/2018;27.8;17.8;22.18
83967;23/02/2018;28.8;18.3;23.02
83967;24/02/2018;29.8;20;23.72
83967;25/02/2018;29.8;19.4;24.52
83967;26/02/2018;29.8;19.6;24.48
83967;27/02/2018;30.5;21.2;23.62
83967;28/02/2018;29.4;20.2;24.64
83967;01/03/2018;31;22.8;25.68
83967;02/03/2018;30.4;22.8;25.6
83967;03/03/2018;29.8;20.4;24.88
83967;04/03/2018;32.8;22.2;25.28
83967;05/03/2018;31.5;21;25.62
83967;06/03/2018;28.2;21.7;24.06
83967;07/03/2018;26.7;17.7;21.64
83967;08/03/2018;28.1;16.1;21.72
83967;09/03/2018;27.8;17.9;22.1
83967;10/03/2018;33.3;19.5;25.74
83967;11/03/2018;34.7;21.7;26.16
83967;12/03/2018;25.4;16.5;20.06
83967;13/03/2018;28.8;15;21.64
83967;14/03/2018;32.6;17.9;24.66
83967;15/03/2018;27.3;21.7;23.56
83967;16/03/2018;27.3;16.5;21.52
83967;17/03/2018;33;18;24.28
83967;18/03/2018;36.4;22;28.84
83967;19/03/2018;29;18.4;21.48
83967;20/03/2018;22.6;17.4;19.12
83967;21/03/2018;24.8;16.5;19.58
83967;22/03/2018;26;14.3;20.46
83967;23/03/2018;33.1;17.2;25.26
83967;24/03/2018;29.2;20.7;23.34
83967;25/03/2018;24.1;19.9;21.3
83967;26/03/2018;22.8;15.8;19.48
83967;27/03/2018;22.9;19.6;21.14
83967;28/03/2018;27.1;20.6;23.18
83967;29/03/2018;26.9;21;23.42
83967;30/03/2018;29.8;21.3;24.5
83967;31/03/2018;24.4;20.9;22.2
83967;01/04/2018;26;20.7;22.44
83967;02/04/2018;23.4;19.9;21.3
83967;03/04/2018;26.8;20.2;22.24
83967;04/04/2018;27.2;19.8;22.12
83967;05/04/2018;27.8;17.9;21.76
83967;06/04/2018;28.8;17.7;22.14
83967;07/04/2018;30.4;17.6;23.92
83967;08/04/2018;30;18.9;23.6
83967;09/04/2018;31.5;21;24.74
83967;10/04/2018;31.9;19.5;24.74
83967;11/04/2018;33.9;20.2;26.54
83967;12/04/2018;33.7;22;27.5
83967;13/04/2018;27.6;19.2;21.08
83967;14/04/2018;22.2;17.1;19.66
83967;15/04/2018;26;18.2;21.3
